season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,key__minutes_played_official,key__matches_appearance,key__goals,key__assists,key__distance_covered,key__top_speed
2012,50118,APO,APOEL,APOEL,Cyprus,Chipre,45795,Savvas Poursaitides,49.0,1976-06-23,CYP,,MALE,DEFENDER,UNKNOWN,,Poursaitides,7,824.0,9.0,,,90.77,29.0
2012,50147,BEN,Benfica,Benfica,Portugal,Portugal,250020656,Nicolás Gaitán,37.0,1988-02-23,ARG,ARG,MALE,FORWARD,WINGER,75817,NICO GAITÁN,10,810.0,10.0,,5.0,99.03,29.0
2012,52748,MAR,Marseille,Marseille,France,Francia,98893,Steve Mandanda,40.0,1985-03-28,FRA,COD,MALE,GOALKEEPER,GOALKEEPER,55031,Mandanda,30,810.0,9.0,,1.0,25.32,22.0
2012,50058,MIL,Milan,Milan,Italy,Italia,46179,Christian Abbiati,48.0,1977-07-08,ITA,,MALE,,,,,32,810.0,9.0,,,28.13,22.0
2012,52748,MAR,Marseille,Marseille,France,Francia,1905760,André Ayew,35.0,1989-12-17,GHA,,MALE,MIDFIELDER,WINGER,52664,A.AYEW,20,809.0,9.0,4.0,,100.48,30.0
2012,50051,RMA,Real Madrid,Real Madrid,Spain,España,103697,Mesut Özil,37.0,1988-10-15,GER,GER,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,,ÖZİL,10,806.0,10.0,2.0,3.0,97.76,30.0
2012,50147,BEN,Benfica,Benfica,Portugal,Portugal,1900723,Emerson,39.0,1986-02-23,BRA,,MALE,DEFENDER,UNKNOWN,,Emerson,3,806.0,9.0,,,94.74,31.0
2012,52748,MAR,Marseille,Marseille,France,Francia,58824,Alou Diarra,44.0,1981-07-15,FRA,FRA,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52273,Diarra,4,791.0,9.0,,,88.89,29.0
2012,50058,MIL,Milan,Milan,Italy,Italia,93520,Antonio Nocerino,40.0,1985-04-09,ITA,,MALE,MIDFIELDER,,,Nocerino,23,778.0,10.0,1.0,1.0,97.54,30.0
2012,50118,APO,APOEL,APOEL,Cyprus,Chipre,43504,Costas Charalambides,44.0,1981-07-25,CYP,CYP,MALE,FORWARD,UNKNOWN,,CHARALAMBIDES,70,769.0,9.0,,3.0,100.0,30.0
2012,52914,CHE,Chelsea,Chelsea,England,Inglaterra,150016144,Raul Meireles,42.0,1983-03-17,POR,POR,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52692,MEIRELES,14,767.0,11.0,2.0,1.0,103.32,30.0
2012,50051,RMA,Real Madrid,Real Madrid,Spain,España,93321,Karim Benzema,37.0,1987-12-19,FRA,FRA,MALE,FORWARD,STRIKER,2607202,Benzema,9,761.0,11.0,7.0,5.0,88.83,30.0
2012,50037,BAY,Bayern München,Bayern München,Germany,Alemania,1906540,David Alaba,33.0,1992-06-24,AUT,AUT,MALE,DEFENDER,FULL_BACK,50051,ALABA,4,761.0,10.0,,1.0,92.4,32.0
2012,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250008103,Luiz Gustavo,38.0,1987-07-23,BRA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52692,L.GUSTAVO,20,760.0,10.0,,,95.05,30.0
2012,50118,APO,APOEL,APOEL,Cyprus,Chipre,73471,Ivan Tričkovski,38.0,1987-04-18,MKD,,MALE,FORWARD,WINGER,52800,Tričkovski,10,760.0,9.0,1.0,,89.36,30.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,1904401,Hugo Campagnaro,45.0,1980-06-27,ARG,,MALE,DEFENDER,UNKNOWN,2604874,Campagnaro,14,750.0,8.0,,,81.65,32.0
2012,5312,LYO,Lyon,Lyon,France,Francia,93846,Hugo Lloris,38.0,1986-12-26,FRA,,MALE,GOALKEEPER,GOALKEEPER,,Lloris,1,750.0,8.0,,,37.69,20.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,27132,Morgan De Sanctis,48.0,1977-03-26,ITA,ITA,MALE,,GOALKEEPER,,,16,750.0,8.0,,,32.98,27.0
2012,50118,APO,APOEL,APOEL,Cyprus,Chipre,1904521,Aílton,41.0,1984-08-20,BRA,,MALE,FORWARD,UNKNOWN,,Ailton,8,748.0,9.0,3.0,1.0,81.79,30.0
2012,50147,BEN,Benfica,Benfica,Portugal,Portugal,1905761,Maxi Pereira,41.0,1984-06-08,URU,URU,MALE,DEFENDER,UNKNOWN,,Maxi,2,748.0,9.0,2.0,,94.37,28.0
2012,50080,BAR,Barcelona,Barcelona,Spain,España,42872,Carles Puyol,47.0,1978-04-13,ESP,ESP,MALE,DEFENDER,UNKNOWN,,Puyol,5,743.0,9.0,,,80.63,30.0
2012,50037,BAY,Bayern München,Bayern München,Germany,Alemania,34629,Anatoliy Tymoshchuk,46.0,1979-03-30,UKR,,MALE,,DEFENSIVE_MIDFIELDER,79970,,44,739.0,11.0,,,90.98,30.0
2012,50051,RMA,Real Madrid,Real Madrid,Spain,España,58676,Álvaro Arbeloa,42.0,1983-01-17,ESP,ESP,MALE,,UNKNOWN,,,17,735.0,9.0,,,78.99,30.0
2012,50051,RMA,Real Madrid,Real Madrid,Spain,España,74327,Sami Khedira,38.0,1987-04-04,GER,GER,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,5451,Khedira,6,721.0,8.0,1.0,,88.65,30.0
2012,50058,MIL,Milan,Milan,Italy,Italia,59217,Zlatan Ibrahimović,44.0,1981-10-03,SWE,SWE,MALE,FORWARD,STRIKER,,IBRAHIMOVIĆ,11,720.0,8.0,5.0,4.0,69.39,31.0
2012,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,108426,Alan Dzagoev,35.0,1990-06-17,RUS,RUS,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,54266,Dzagoev,10,720.0,8.0,1.0,2.0,98.8,28.0
2012,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,49083,Vasili Berezutski,43.0,1982-06-20,RUS,RUS,MALE,,CENTRE_BACK,,,24,720.0,8.0,1.0,,84.63,31.0
2012,52826,ZEN,Zenit,Zenit,Russia,Rusia,62369,Nicolas Lombaerts,40.0,1985-03-20,BEL,,MALE,,CENTRE_BACK,68496,,6,720.0,8.0,1.0,,80.67,30.0
2012,50109,LEV,Leverkusen,Leverkusen,Germany,Alemania,95293,Gonzalo Castro,38.0,1987-06-11,GER,GER,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,64486,Castro,27,720.0,8.0,,1.0,90.01,29.0
2012,50138,INT,Inter,Inter,Italy,Italia,29332,Javier Zanetti,52.0,1973-08-10,ARG,ARG,MALE,,UNKNOWN,,,4,720.0,8.0,,1.0,82.9,29.0
2012,52826,ZEN,Zenit,Zenit,Russia,Rusia,69634,Igor Denisov,41.0,1984-05-17,RUS,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,53065,Denisov,27,720.0,8.0,,,95.15,29.0
2012,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,49086,Aleksei Berezutski,43.0,1982-06-20,RUS,RUS,MALE,DEFENDER,CENTRE_BACK,,Berezutskiy A.,6,720.0,8.0,,,91.93,30.0
2012,59856,BSL,Basel,Basel,Switzerland,Suiza,250017004,Park Joo Ho,38.0,1987-01-16,KOR,,MALE,DEFENDER,UNKNOWN,,Park,3,720.0,8.0,,,90.2,28.0
2012,59856,BSL,Basel,Basel,Switzerland,Suiza,1909713,Aleksandar Dragović,34.0,1991-03-06,AUT,AUT,MALE,DEFENDER,CENTRE_BACK,50110,Dragović,15,720.0,8.0,,,80.84,28.0
2012,59856,BSL,Basel,Basel,Switzerland,Suiza,250002277,David Abraham,39.0,1986-07-15,ARG,,MALE,DEFENDER,CENTRE_BACK,,Abraham,19,720.0,8.0,,,79.89,30.0
2012,52748,MAR,Marseille,Marseille,France,Francia,72697,Souleymane Diawara,46.0,1978-12-24,SEN,,MALE,DEFENDER,,52355,Diawara,21,720.0,8.0,,,69.15,29.0
2012,59856,BSL,Basel,Basel,Switzerland,Suiza,97746,Yann Sommer,36.0,1988-12-17,SUI,SUI,MALE,GOALKEEPER,GOALKEEPER,50138,Sommer,1,720.0,8.0,,,42.31,24.0
2012,50109,LEV,Leverkusen,Leverkusen,Germany,Alemania,250007620,Bernd Leno,33.0,1992-03-04,GER,GER,MALE,GOALKEEPER,GOALKEEPER,75386,Leno,1,720.0,8.0,,,39.69,25.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,101473,Gökhan Inler,41.0,1984-06-27,SUI,SUI,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2604478,INLER,88,719.0,8.0,2.0,2.0,88.9,29.0
2012,52826,ZEN,Zenit,Zenit,Russia,Rusia,95711,Tomáš Hubočan,40.0,1985-09-17,SVK,,MALE,DEFENDER,CENTRE_BACK,,HUBOCAN,15,719.0,8.0,,1.0,80.01,29.0
2012,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250003318,Thomas Müller,36.0,1989-09-13,GER,GER,MALE,FORWARD,WINGER,50037,Müller,25,717.0,12.0,2.0,1.0,88.13,31.0
2012,50058,MIL,Milan,Milan,Italy,Italia,74968,Ignazio Abate,39.0,1986-11-12,ITA,,MALE,,FULL_BACK,,,20,717.0,8.0,,,79.44,31.0
2012,50147,BEN,Benfica,Benfica,Portugal,Portugal,250038978,Bruno César,37.0,1988-11-03,BRA,,MALE,MIDFIELDER,WINGER,77914,Bruno César,11,716.0,10.0,2.0,1.0,86.22,30.0
2012,50080,BAR,Barcelona,Barcelona,Spain,España,35018,Xavi Hernández,45.0,1980-01-25,ESP,ESP,MALE,,UNKNOWN,,,6,714.0,9.0,1.0,1.0,88.54,28.0
2012,50147,BEN,Benfica,Benfica,Portugal,Portugal,69555,Javi García,38.0,1987-02-08,ESP,,MALE,,DEFENSIVE_MIDFIELDER,52819,,3,711.0,8.0,1.0,,93.24,29.0
2012,52748,MAR,Marseille,Marseille,France,Francia,103827,César Azpilicueta,36.0,1989-08-28,ESP,ESP,MALE,DEFENDER,FULL_BACK,52714,AZPILICUETA,3,710.0,8.0,,,81.78,29.0
2012,50109,LEV,Leverkusen,Leverkusen,Germany,Alemania,57631,Simon Rolfes,43.0,1982-01-21,GER,GER,MALE,,UNKNOWN,,,6,707.0,8.0,,1.0,92.77,30.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,73965,Marek Hamšík,38.0,1987-07-27,SVK,SVK,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52731,Hamsik,17,705.0,8.0,2.0,1.0,86.09,32.0
2012,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,55543,Sergei Ignashevich,46.0,1979-07-14,RUS,RUS,MALE,,CENTRE_BACK,,,4,705.0,8.0,,,79.62,28.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,1905813,Edinson Cavani,38.0,1987-02-14,URU,URU,MALE,FORWARD,STRIKER,2612178,Cavani,21,701.0,8.0,5.0,2.0,83.45,31.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,250000688,Ezequiel Lavezzi,40.0,1985-05-03,ARG,ARG,MALE,FORWARD,UNKNOWN,,LAVEZZI,22,700.0,8.0,2.0,3.0,78.2,31.0
2012,59856,BSL,Basel,Basel,Switzerland,Suiza,98107,Markus Steinhöfer,39.0,1986-03-07,GER,,MALE,DEFENDER,UNKNOWN,2610043,Steinhöfer,17,700.0,8.0,,,88.39,30.0
2012,52914,CHE,Chelsea,Chelsea,England,Inglaterra,69271,John Obi Mikel,38.0,1987-04-22,NGA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,53356,MIKEL,12,695.0,9.0,,,82.15,31.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,40805,Salvatore Aronica,47.0,1978-01-20,ITA,,MALE,DEFENDER,UNKNOWN,,Aronica,6,692.0,8.0,,,70.32,29.0
2012,50118,APO,APOEL,APOEL,Cyprus,Chipre,69761,Hélio Pinto,41.0,1984-02-29,POR,,MALE,MIDFIELDER,UNKNOWN,,Pinto,23,690.0,8.0,,,96.41,27.0
2012,52748,MAR,Marseille,Marseille,France,Francia,105575,Mathieu Valbuena,41.0,1984-09-28,FRA,FRA,MALE,MIDFIELDER,WINGER,79943,Valbuena,28,689.0,9.0,1.0,1.0,86.26,31.0
2012,50147,BEN,Benfica,Benfica,Portugal,Portugal,72580,Luisão,44.0,1981-02-13,BRA,BRA,MALE,DEFENDER,UNKNOWN,50147,Luisão,4,688.0,8.0,,,74.01,30.0
2012,52914,CHE,Chelsea,Chelsea,England,Inglaterra,48669,José Bosingwa,43.0,1982-08-24,POR,CGO,MALE,DEFENDER,FULL_BACK,,Bosingwa,3,682.0,11.0,,,72.34,30.0
2012,59856,BSL,Basel,Basel,Switzerland,Suiza,250004721,Granit Xhaka,33.0,1992-09-27,SUI,SUI,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,53360,Xhaka,34,682.0,8.0,,,91.9,30.0
2012,52748,MAR,Marseille,Marseille,France,Francia,106631,Loïc Rémy,38.0,1987-01-02,FRA,,MALE,FORWARD,UNKNOWN,2604478,REMY,9,681.0,9.0,2.0,1.0,78.99,31.0
2012,52748,MAR,Marseille,Marseille,France,Francia,66372,Jérémy Morel,41.0,1984-04-02,FRA,FRA,MALE,DEFENDER,CENTRE_BACK,68499,Morel,15,676.0,8.0,,1.0,78.55,31.0
2012,50109,LEV,Leverkusen,Leverkusen,Germany,Alemania,70227,Michal Kadlec,40.0,1984-12-13,CZE,CZE,MALE,DEFENDER,CENTRE_BACK,75794,Kadlec,3,674.0,8.0,1.0,1.0,78.71,31.0
2012,50118,APO,APOEL,APOEL,Cyprus,Chipre,106553,Marcelo Oliveira,44.0,1981-09-05,BRA,,MALE,DEFENDER,UNKNOWN,,M.Oliveira,6,673.0,8.0,,,66.19,30.0
2012,52914,CHE,Chelsea,Chelsea,England,Inglaterra,70482,Didier Drogba,47.0,1978-03-11,CIV,CIV,MALE,FORWARD,UNKNOWN,2607184,Drogba,11,670.0,8.0,6.0,2.0,73.61,32.0
2012,50037,BAY,Bayern München,Bayern München,Germany,Alemania,57134,Arjen Robben,41.0,1984-01-23,NED,NED,MALE,MIDFIELDER,UNKNOWN,50144,Robben,10,669.0,8.0,4.0,2.0,76.38,31.0
2012,5312,LYO,Lyon,Lyon,France,Francia,62982,Jimmy Briand,40.0,1985-08-02,FRA,,MALE,FORWARD,STRIKER,50127,BRIAND,7,667.0,8.0,1.0,2.0,81.03,31.0
2012,50037,BAY,Bayern München,Bayern München,Germany,Alemania,67496,Bastian Schweinsteiger,41.0,1984-08-01,GER,GER,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2607180,SCHWEINSTEIGER,31,664.0,9.0,,2.0,83.08,30.0
2012,50109,LEV,Leverkusen,Leverkusen,Germany,Alemania,103790,Lars Bender,36.0,1989-04-27,GER,GER,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,,L. Bender,8,664.0,8.0,1.0,,92.87,30.0
2012,50080,BAR,Barcelona,Barcelona,Spain,España,70072,Cesc Fàbregas,38.0,1987-05-04,ESP,ESP,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,FÀBREGAS,4,661.0,9.0,1.0,3.0,87.26,30.0
2012,5312,LYO,Lyon,Lyon,France,Francia,250003441,Aly Cissokho,38.0,1987-09-15,FRA,FRA,MALE,DEFENDER,FULL_BACK,2603051,A. Cissokho,22,660.0,7.0,,3.0,71.84,30.0
2012,5312,LYO,Lyon,Lyon,France,Francia,43841,Kim Källström,43.0,1982-08-24,SWE,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,,Kallstrom,4,660.0,7.0,,,82.01,31.0
2012,5312,LYO,Lyon,Lyon,France,Francia,30666,Anthony Réveillère,46.0,1979-11-10,FRA,,MALE,DEFENDER,,,Reveillere,2,660.0,7.0,,,75.21,32.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,250000682,Walter Gargano,41.0,1984-03-23,URU,,MALE,MIDFIELDER,UNKNOWN,,GARGANO,77,660.0,7.0,,,73.55,30.0
2012,50118,APO,APOEL,APOEL,Cyprus,Chipre,1903621,William Boaventura,45.0,1980-02-14,BRA,,MALE,DEFENDER,UNKNOWN,,BOA,88,660.0,7.0,,,70.61,29.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,48242,Paolo Cannavaro,44.0,1981-06-26,ITA,,MALE,DEFENDER,CENTRE_BACK,2600632,Cannavaro,28,660.0,7.0,,,69.67,28.0
2012,52826,ZEN,Zenit,Zenit,Russia,Rusia,1907617,Roman Shirokov,44.0,1981-07-06,RUS,RUS,MALE,MIDFIELDER,FULL_BACK,,Shirokov,15,658.0,8.0,5.0,,86.74,27.0
2012,50138,INT,Inter,Inter,Italy,Italia,66176,Esteban Cambiasso,45.0,1980-08-18,ARG,ARG,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,2610,Cambiasso,19,646.0,8.0,1.0,1.0,79.82,28.0
2012,52914,CHE,Chelsea,Chelsea,England,Inglaterra,45902,John Terry,44.0,1980-12-07,ENG,,MALE,DEFENDER,UNKNOWN,,Terry,26,645.0,8.0,1.0,,66.94,26.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,250016022,Juan Camilo Zúñiga,39.0,1985-12-14,COL,,MALE,DEFENDER,UNKNOWN,52744,C. ZUNIGA,18,640.0,7.0,,,67.11,30.0
2012,52914,CHE,Chelsea,Chelsea,England,Inglaterra,58686,Fernando Torres,41.0,1984-03-20,ESP,ESP,MALE,,STRIKER,,,9,635.0,10.0,3.0,4.0,75.49,31.0
2012,59856,BSL,Basel,Basel,Switzerland,Suiza,102128,Fabian Frei,36.0,1989-01-08,SUI,SUI,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,77919,FREI,20,630.0,8.0,3.0,1.0,83.02,31.0
2012,50138,INT,Inter,Inter,Italy,Italia,60837,Lúcio,47.0,1978-05-08,BRA,BRA,MALE,DEFENDER,UNKNOWN,75057,Lucio,2,630.0,7.0,1.0,,65.56,29.0
2012,52280,ARS,Arsenal,Arsenal,England,Inglaterra,101584,Alex Song,38.0,1987-09-09,CMR,,MALE,MIDFIELDER,UNKNOWN,52824,Song,17,630.0,7.0,,2.0,71.25,29.0
2012,52826,ZEN,Zenit,Zenit,Russia,Rusia,69737,Domenico Criscito,38.0,1986-12-30,ITA,ITA,MALE,DEFENDER,FULL_BACK,52972,Criscito,4,630.0,7.0,,,71.66,28.0
2012,50147,BEN,Benfica,Benfica,Portugal,Portugal,250038975,Ezequiel Garay,39.0,1986-10-10,ARG,,MALE,DEFENDER,CENTRE_BACK,52268,GARAY,24,630.0,7.0,,,70.38,28.0
2012,52280,ARS,Arsenal,Arsenal,England,Inglaterra,108501,Wojciech Szczęsny,35.0,1990-04-18,POL,POL,MALE,GOALKEEPER,GOALKEEPER,50080,Szczęsny,25,630.0,7.0,,,31.97,23.0
2012,52826,ZEN,Zenit,Zenit,Russia,Rusia,34521,Vyacheslav Malafeev,46.0,1979-03-04,RUS,RUS,MALE,GOALKEEPER,GOALKEEPER,52826,Malafeev,16,630.0,7.0,,,29.26,23.0
2012,5312,LYO,Lyon,Lyon,France,Francia,250008012,Bakary Koné,37.0,1988-04-27,BFA,BFA,MALE,DEFENDER,UNKNOWN,2606414,Koné,26,622.0,7.0,1.0,,62.88,29.0
2012,59856,BSL,Basel,Basel,Switzerland,Suiza,60390,Marco Streller,44.0,1981-06-18,SUI,SUI,MALE,FORWARD,UNKNOWN,59856,Streller,9,621.0,7.0,2.0,2.0,76.37,31.0
2012,50147,BEN,Benfica,Benfica,Portugal,Portugal,1905150,Óscar Cardozo,42.0,1983-05-20,POR,PAR,MALE,FORWARD,STRIKER,2610,Cardozo,9,612.0,9.0,4.0,,71.45,32.0
2012,59856,BSL,Basel,Basel,Switzerland,Suiza,31840,Alexander Frei,46.0,1979-07-15,SUI,SUI,MALE,,UNKNOWN,,,13,611.0,7.0,5.0,,72.05,30.0
2012,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,250002480,Seydou Doumbia,37.0,1987-12-31,CIV,CIV,MALE,FORWARD,STRIKER,50149,Doumbia,88,611.0,7.0,5.0,,65.81,31.0
2012,50118,APO,APOEL,APOEL,Cyprus,Chipre,250020176,Gustavo Manduca,45.0,1980-06-08,BRA,,MALE,,UNKNOWN,,,21,607.0,9.0,4.0,1.0,71.96,29.0
2012,50051,RMA,Real Madrid,Real Madrid,Spain,España,107951,Fábio Coentrão,37.0,1988-03-11,POR,,MALE,DEFENDER,FULL_BACK,64237,F. Coentrão,5,607.0,8.0,,,71.98,30.0
2012,52826,ZEN,Zenit,Zenit,Russia,Rusia,57318,Aleksandr Anyukov,43.0,1982-09-28,RUS,RUS,MALE,,FULL_BACK,58954,,2,593.0,7.0,,,67.9,29.0
2012,50058,MIL,Milan,Milan,Italy,Italia,250011954,Thiago Silva,41.0,1984-09-22,BRA,,MALE,DEFENDER,CENTRE_BACK,,T.Silva,6,590.0,7.0,1.0,,55.79,29.0
2012,50147,BEN,Benfica,Benfica,Portugal,Portugal,58841,Pablo Aimar,46.0,1979-11-03,ARG,,MALE,MIDFIELDER,UNKNOWN,50147,Aimar,10,587.0,8.0,1.0,1.0,73.69,29.0
2012,50109,LEV,Leverkusen,Leverkusen,Germany,Alemania,250005337,André Schürrle,35.0,1990-11-06,GER,,MALE,MIDFIELDER,WINGER,,Schürrle,20,586.0,8.0,1.0,,71.33,31.0
2012,50138,INT,Inter,Inter,Italy,Italia,250017049,Yuto Nagatomo,39.0,1986-09-12,JPN,,MALE,DEFENDER,FULL_BACK,,Nagatomo,25,584.0,7.0,,1.0,73.28,31.0
2012,50136,NAP,Napoli,Napoli,Italy,Italia,54105,Christian Maggio,43.0,1982-02-11,ITA,,MALE,DEFENDER,FULL_BACK,62177,Maggio,11,577.0,7.0,,1.0,74.05,31.0
2012,50080,BAR,Barcelona,Barcelona,Spain,España,58031,Andrés Iniesta,41.0,1984-05-11,ESP,ESP,MALE,FORWARD,ATTACKING_MIDFIELDER,,A. Iniesta,8,573.0,8.0,3.0,1.0,67.05,29.0
2012,52748,MAR,Marseille,Marseille,France,Francia,52818,Benoît Cheyrou,44.0,1981-05-03,FRA,,MALE,MIDFIELDER,,,Cheyrou,7,571.0,9.0,,,71.5,29.0
2012,5312,LYO,Lyon,Lyon,France,Francia,1905737,Maxime Gonalons,36.0,1989-03-10,FRA,FRA,MALE,DEFENDER,DEFENSIVE_MIDFIELDER,2602893,GONALONS,4,570.0,6.0,1.0,,68.84,28.0
2012,5312,LYO,Lyon,Lyon,France,Francia,106001,Michel Bastos,42.0,1983-08-02,BRA,,MALE,MIDFIELDER,UNKNOWN,,Bastos,11,570.0,6.0,,,60.54,30.0
2012,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,66257,Evgeni Aldonin,45.0,1980-01-22,RUS,,MALE,MIDFIELDER,UNKNOWN,,Aldonin,22,567.0,8.0,,,74.85,29.0
2012,50058,MIL,Milan,Milan,Italy,Italia,22763,Alessandro Nesta,49.0,1976-03-19,ITA,ITA,MALE,DEFENDER,,,Nesta,13,562.0,7.0,,,56.14,28.0
2012,52826,ZEN,Zenit,Zenit,Russia,Rusia,56090,Konstantin Zyryanov,48.0,1977-10-05,RUS,RUS,MALE,,UNKNOWN,,,18,561.0,8.0,1.0,1.0,73.23,28.0
2012,50058,MIL,Milan,Milan,Italy,Italia,101668,Robinho,41.0,1984-01-25,BRA,,MALE,FORWARD,WINGER,,ROBINHO,70,554.0,8.0,3.0,2.0,57.5,30.0
2012,50109,LEV,Leverkusen,Leverkusen,Germany,Alemania,98328,Stefan Kiessling,41.0,1984-01-25,GER,GER,MALE,,,,,11,546.0,8.0,1.0,,67.05,29.0
2012,52826,ZEN,Zenit,Zenit,Russia,Rusia,1905337,Viktor Fayzulin,39.0,1986-04-22,RUS,RUS,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52826,Fayzulin,20,542.0,8.0,1.0,1.0,74.77,29.0
2012,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,94885,Vágner Love,41.0,1984-06-11,BRA,,MALE,FORWARD,STRIKER,,Vágner Love,19,540.0,6.0,1.0,3.0,57.71,29.0
2012,52731,TRA,Trabzonspor,Trabzonspor,Türkiye,Turquía,250007765,Gustavo Colman,40.0,1985-04-19,ARG,,MALE,MIDFIELDER,UNKNOWN,,COLMAN,20,540.0,6.0,1.0,1.0,68.74,28.0
2012,52268,VAL,Valencia,Valencia,Spain,España,1909693,Adil Rami,39.0,1985-12-27,FRA,FRA,MALE,DEFENDER,CENTRE_BACK,73556,Rami,23,540.0,6.0,1.0,,63.76,30.0
2012,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,106587,Mats Hummels,36.0,1988-12-16,GER,,MALE,DEFENDER,CENTRE_BACK,,Hummels,15,540.0,6.0,1.0,,61.38,30.0
2012,50138,INT,Inter,Inter,Italy,Italia,56199,Walter Samuel,47.0,1978-03-23,ARG,,MALE,DEFENDER,,,Samuel,6,540.0,6.0,1.0,,56.91,28.0
2012,64388,PLZ,Viktoria Plzeň,Viktoria Plzeň,Czechia,Chequia,49038,David Bystroň,43.0,1982-11-18,CZE,,MALE,DEFENDER,UNKNOWN,,Bystron,18,540.0,6.0,1.0,,49.7,28.0
2012,75797,LIL,Lille,Lille,France,Francia,1902160,Eden Hazard,34.0,1991-01-07,BEL,BEL,MALE,FORWARD,WINGER,50051,Hazard,7,540.0,6.0,,1.0,66.57,31.0
2012,50164,DIN,GNK Dinamo,GNK Dinamo,Croatia,Croacia,250001859,Luis Ibáñez,37.0,1988-07-15,CRO,,MALE,DEFENDER,UNKNOWN,2604115,Ibáñez,28,540.0,6.0,,1.0,63.29,30.0
2012,66168,BTE,BATE Borisov,BATE Borisov,Belarus,Bielorrusia,250020170,Aleksandr Volodko,39.0,1986-06-18,BLR,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,,Valadzko,88,540.0,6.0,,,71.39,30.0
2012,52280,ARS,Arsenal,Arsenal,England,Inglaterra,48233,Mikel Arteta,43.0,1982-03-26,ESP,ESP,MALE,,UNKNOWN,,,8,540.0,6.0,,,70.6,26.0
2012,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,74029,Łukasz Piszczek,40.0,1985-06-03,POL,POL,MALE,,FULL_BACK,,,26,540.0,6.0,,,68.7,31.0
2012,66168,BTE,BATE Borisov,BATE Borisov,Belarus,Bielorrusia,71745,Maksim Bordachev,39.0,1986-05-18,BLR,,MALE,DEFENDER,UNKNOWN,66168,Bardachou,21,540.0,6.0,,,66.71,32.0
2012,75797,LIL,Lille,Lille,France,Francia,69160,Mathieu Debuchy,40.0,1985-07-28,FRA,FRA,MALE,,FULL_BACK,92381,,26,540.0,6.0,,,66.62,29.0
2012,61582,GEN,Genk,Genk,Belgium,Bélgica,61957,Dániel Tőzsér,40.0,1985-05-12,HUN,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52958,Tözsér,8,540.0,6.0,,,65.96,28.0
2012,75797,LIL,Lille,Lille,France,Francia,72774,Rio Mavuba,41.0,1984-03-08,FRA,,MALE,MIDFIELDER,UNKNOWN,50033,Mavuba,24,540.0,6.0,,,63.77,28.0
2012,50064,POR,Porto,Porto,Portugal,Portugal,250003379,Álvaro Pereira,39.0,1985-11-28,URU,,MALE,DEFENDER,UNKNOWN,,Pereira,31,540.0,6.0,,,63.05,28.0
