season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,attacking__assists,attacking__corners,attacking__offsides,attacking__dribbling,attacking__matches_appearance
1992,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,19084,Joussuf Haraoui,60.0,1965-05-12,ALG,,MALE,,,,Haraoui,,,,,,4.0
1992,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,19083,Štefan Maixner,57.0,1968-04-14,SVK,,MALE,DEFENDER,,,Maixner,,,,,,4.0
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,18848,Ryszard Remien,57.0,1968-04-10,POL,,MALE,,,,Remien,,,,,,4.0
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,18846,Jerzy Podbrozny,58.0,1966-12-17,POL,,MALE,FORWARD,,,Podbrozny,,,,,,4.0
1992,52824,SIO,Sion,Sion,Switzerland,Suiza,18681,Humberto Costa,56.0,1969-06-02,BRA,,MALE,,,,Pereira Costa,,,,,,4.0
1992,52824,SIO,Sion,Sion,Switzerland,Suiza,18678,Assis,54.0,1971-01-10,BRA,BRA,MALE,,,,De Assis Moreira,,,,,,4.0
1992,50098,DB,Dinamo Bucureşti,Dinamo Bucureşti,Romania,Rumanía,16176,S. Nelson Mensah,51.0,1973-12-07,GHA,,MALE,,,,Mensah,,,,,,4.0
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1546,Miroslaw Trzeciak,57.0,1968-04-11,POL,,MALE,,,53004,Trzeciak,,,,,,4.0
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1543,Dariusz Skrzypczak,58.0,1967-11-13,POL,,MALE,,,,Skrzypczak,,,,,,4.0
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1540,Marek Rzepka,61.0,1964-01-06,POL,,MALE,,,,Rzepka,,,,,,4.0
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1535,Waldemar Kryger,57.0,1968-11-08,POL,,MALE,DEFENDER,,,Kryger,,,,,,4.0
1992,50098,DB,Dinamo Bucureşti,Dinamo Bucureşti,Romania,Rumanía,15271,Zoltan Kadar,55.0,1970-01-01,SUI,,MALE,,,,,,,,,,4.0
1992,50098,DB,Dinamo Bucureşti,Dinamo Bucureşti,Romania,Rumanía,15270,Gabor Gerstenmajer,58.0,1967-09-13,ROU,,MALE,,,,Gerstenmajer,,,,,,4.0
1992,50098,DB,Dinamo Bucureşti,Dinamo Bucureşti,Romania,Rumanía,15268,Gheorghe Mihali,59.0,1965-12-09,ROU,,MALE,,,,Mihali,,,,,,4.0
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1526,Przemyslaw Bereszynski,56.0,1969-01-11,POL,,MALE,DEFENDER,,,Bereszynski,,,,,,4.0
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1525,Jaroslaw Araszkiewicz,60.0,1965-02-01,POL,,MALE,MIDFIELDER,,,Araszkiewicz,,,,,,4.0
1992,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,15072,Pavol Gostic,59.0,1966-11-05,SVK,,MALE,,,,Gostic,,,,,,4.0
1992,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,15069,Vladimír Kinder,56.0,1969-03-09,SVK,,MALE,DEFENDER,,,Kinder,,,,,,4.0
1992,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,15068,Alexander Vencel,58.0,1967-03-02,SVK,,MALE,GOALKEEPER,,,Vencel,,,,,,4.0
1992,50080,BAR,Barcelona,Barcelona,Spain,España,15008,Josep Guardiola,54.0,1971-01-18,ESP,ESP,MALE,,,,,,,,,,4.0
1992,50080,BAR,Barcelona,Barcelona,Spain,España,15007,Miguel Nadal,59.0,1966-07-28,ESP,,MALE,DEFENDER,UNKNOWN,,Nadal,,,,,,4.0
1992,52824,SIO,Sion,Sion,Switzerland,Suiza,150020646,Alain Geiger,65.0,1960-11-05,SUI,SUI,MALE,,,,,,,,,,4.0
1992,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,1474,Manfred Zsak,60.0,1964-12-22,AUT,,MALE,,,,Zsak,,,,,,4.0
1992,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,1473,Franz Wohlfahrt,61.0,1964-07-01,AUT,,MALE,GOALKEEPER,,,Wohlfahrt,,,,,,4.0
1992,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,1467,Christian Prosenik,57.0,1968-06-07,AUT,,MALE,MIDFIELDER,,,Prosenik,,,,,,4.0
1992,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,14548,Zoran Sliskovic,59.0,1966-03-01,CRO,,MALE,,,,Sliskovic,,,,,,4.0
1992,50080,BAR,Barcelona,Barcelona,Spain,España,144,Aitor Begiristain,61.0,1964-08-12,ESP,,MALE,MIDFIELDER,UNKNOWN,,Beguiristáin,,,,,,4.0
1992,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,14362,Vaios Karayannis,57.0,1968-06-25,GRE,,MALE,DEFENDER,,,Karayannis,,,,,,4.0
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,14155,Patrik Bengtsson,54.0,1971-03-09,SWE,,MALE,MIDFIELDER,UNKNOWN,,Bengtsson,,,,,,4.0
1992,52824,SIO,Sion,Sion,Switzerland,Suiza,13814,Yvan Quentin,55.0,1970-05-02,SUI,,MALE,DEFENDER,,,Quentin,,,,,,4.0
1992,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,1357,Walter Kogler,57.0,1967-12-12,AUT,AUT,MALE,DEFENDER,,77867,Kogler,,,,,,4.0
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,12516,Kazimierz Sidorczuk,58.0,1967-03-04,POL,,MALE,GOALKEEPER,,,Sidorczuk,,,,,,4.0
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,12515,Kazimierz Moskal,58.0,1967-01-09,POL,,MALE,,,,,,,,,,4.0
1992,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,11832,Michael Binder,56.0,1969-05-14,AUT,,MALE,,,,Binder,,,,,,4.0
1992,50080,BAR,Barcelona,Barcelona,Spain,España,11595,Antonio Goikoetxea,60.0,1965-10-21,ESP,,MALE,DEFENDER,UNKNOWN,,Goicoechea Lasa,,,,,,4.0
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,8804,Stefan Lindqvist,58.0,1967-03-18,SWE,,MALE,FORWARD,UNKNOWN,,Lindqvist,,,,,,3.0
1992,53361,LEE,Leeds,Leeds,England,Inglaterra,8781,David Rocastle,58.0,1967-05-02,ENG,,MALE,,,,Rocastle,,,,,,3.0
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,8278,Kaj Eskelinen,56.0,1969-02-21,SWE,,MALE,MIDFIELDER,,,Eskelinen,,,,,,3.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,5092,Guillermo Amor,57.0,1967-12-04,ESP,,MALE,,UNKNOWN,,,,,,,,12.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,2867,Andoni Zubizarreta,64.0,1961-10-23,ESP,ESP,MALE,GOALKEEPER,UNKNOWN,,Zubizarreta,,,,,,12.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,15007,Miguel Nadal,59.0,1966-07-28,ESP,,MALE,DEFENDER,UNKNOWN,,Nadal,,,,,,12.0
1993,50023,MON,Monaco,Monaco,France,Francia,7814,Youri Djorkaeff,57.0,1968-03-09,FRA,FRA,MALE,MIDFIELDER,,,Djorkaeff,,,,,,11.0
1993,50058,MIL,Milan,Milan,Italy,Italia,5521,Demetrio Albertini,54.0,1971-08-23,ITA,ITA,MALE,MIDFIELDER,,,Albertini,,,,,,11.0
1993,50023,MON,Monaco,Monaco,France,Francia,51536,Claude Puel,64.0,1961-09-02,FRA,,MALE,,,,Puel,,,,,,11.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,4390,Vítor Baía,56.0,1969-10-15,POR,POR,MALE,,,,,99,,,,,11.0
1993,50058,MIL,Milan,Milan,Italy,Italia,430,Daniele Massaro,64.0,1961-05-23,ITA,,MALE,FORWARD,,,Massaro,,,,,,11.0
1993,50058,MIL,Milan,Milan,Italy,Italia,420,Alessandro Costacurta,59.0,1966-04-24,ITA,,MALE,DEFENDER,,,Costacurta,5,,,,,11.0
1993,50023,MON,Monaco,Monaco,France,Francia,308,Jean-Luc Ettori,70.0,1955-07-29,FRA,,MALE,,,,Ettori,,,,,,11.0
1993,50023,MON,Monaco,Monaco,France,Francia,2121,Enzo Scifo,59.0,1966-02-19,BEL,BEL,MALE,MIDFIELDER,,,Scifo,,,,,,11.0
1993,50058,MIL,Milan,Milan,Italy,Italia,12099,Sebastiano Rossi,61.0,1964-07-20,ITA,,MALE,GOALKEEPER,,,Rossi,,,,,,11.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,5674,Marco Bode,56.0,1969-07-23,GER,,MALE,FORWARD,,,Bode,,,,,,10.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,5390,Bertrand Crasson,54.0,1971-10-05,BEL,,MALE,DEFENDER,,,Crasson,,,,,,10.0
1993,50023,MON,Monaco,Monaco,France,Francia,5116,Emmanuel Petit,55.0,1970-09-22,FRA,FRA,MALE,MIDFIELDER,,,Petit,,,,,,10.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,5112,Romário,59.0,1966-01-29,BRA,,MALE,FORWARD,UNKNOWN,,Romário,,,,,,10.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,,,,,,,,,,,,,,,,,10.0
1993,50023,MON,Monaco,Monaco,France,Francia,45,Jürgen Klinsmann,61.0,1964-07-30,GER,GER,MALE,FORWARD,UNKNOWN,,Klinsmann,,,,,,10.0
1993,50058,MIL,Milan,Milan,Italy,Italia,428,Paolo Maldini,57.0,1968-06-26,ITA,ITA,MALE,DEFENDER,,,Maldini,3,,,,,10.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,3388,Johan Walem,53.0,1972-02-01,BEL,BEL,MALE,,,,,,,,,,10.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,3329,Tugay Kerimoğlu,55.0,1970-08-24,TUR,,MALE,MIDFIELDER,UNKNOWN,53344,Tugay Kerimoğlu,5,,,,,10.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,2883,Aloisio,62.0,1963-08-16,BRA,,MALE,DEFENDER,UNKNOWN,,Aloisio,,,,,,10.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,273,Miroslav Votava,69.0,1956-04-25,GER,,MALE,MIDFIELDER,UNKNOWN,,Votava,,,,,,10.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2664,John Bosman,60.0,1965-02-01,NED,,MALE,FORWARD,UNKNOWN,,Bosman,,,,,,10.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,2595,Hayrettin Demirbas,62.0,1963-06-26,TUR,,MALE,GOALKEEPER,,,Demirbas,,,,,,10.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2561,Filip De Wilde,61.0,1964-07-05,BEL,,MALE,GOALKEEPER,,,de Wilde,,,,,,10.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,22932,Yusuf Tepekule,57.0,1968-01-15,TUR,,MALE,,,,Tepekule,,,,,,10.0
1993,50023,MON,Monaco,Monaco,France,Francia,2091,Jerôme Gnako,57.0,1968-02-17,FRA,,MALE,,,,Gnako,,,,,,10.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,19636,Rui Jorge,52.0,1973-03-27,POR,,MALE,DEFENDER,,,Rui Jorge,,,,,,10.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,1846,Wynton Rufer,62.0,1962-12-29,NZL,,MALE,,,,Rufer,,,,,,10.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,1705,João Pinto,64.0,1961-11-21,POR,,MALE,,UNKNOWN,,,,,,,,10.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,15728,Vladimir Beschastnykh,51.0,1974-04-01,RUS,,MALE,,,,,,,,,,10.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,1528,Danny Boffin,60.0,1965-07-10,BEL,,MALE,FORWARD,,52883,Boffin,,,,,,10.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,144,Aitor Begiristain,61.0,1964-08-12,ESP,,MALE,MIDFIELDER,UNKNOWN,,Beguiristáin,,,,,,10.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,13892,Hamza Hamzaoglu,55.0,1970-07-01,TUR,,MALE,,,61592,,,,,,,10.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,11402,Ilya Tsymbalar,56.0,1969-06-17,RUS,,MALE,MIDFIELDER,,,Tsymbalar,,,,,,10.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,,,,,,,,,,,,,,,,,10.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,10355,Igor Ledyakhov,57.0,1968-05-22,RUS,,MALE,MIDFIELDER,UNKNOWN,,Ledyakhov,,,,,,10.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,6797,Dmitri Khlestov,54.0,1971-01-21,RUS,,MALE,DEFENDER,,,Khlestov,,,,,,9.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,5625,Dietmar Beiersdorfer,62.0,1963-11-16,GER,,MALE,,,,Beiersdorfer,,,,,,9.0
1993,50023,MON,Monaco,Monaco,France,Francia,5492,Viktor Ikpeba,52.0,1973-06-12,NGA,,MALE,FORWARD,,,Ikpeba,,,,,,9.0
1993,50023,MON,Monaco,Monaco,France,Francia,5000,Franck Dumas,57.0,1968-01-09,FRA,,MALE,DEFENDER,,,Dumas,,,,,,9.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,4788,Bülent Korkmaz,57.0,1968-11-24,TUR,TUR,MALE,DEFENDER,,,Bülent Korkmaz,,,,,,9.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,4663,Yuri Nikiforov,55.0,1970-09-16,RUS,,MALE,DEFENDER,,,Nikiforov,,,,,,9.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,46053,Viktor Onopko,56.0,1969-10-14,RUS,,,DEFENDER,,,,,,,,,9.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,4415,Secretário,55.0,1970-05-12,POR,,MALE,DEFENDER,,,Secretário,,,,,,9.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,4393,Fernando Couto,56.0,1969-08-02,POR,POR,MALE,DEFENDER,,,Couto,,,,,,9.0
1993,50058,MIL,Milan,Milan,Italy,Italia,416,Franco Baresi,65.0,1960-05-08,ITA,ITA,MALE,DEFENDER,,,Baresi,,,,,,9.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,2874,Nikolay Pisarev,57.0,1968-11-23,RUS,,MALE,FORWARD,,,Pisarev,,,,,,9.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2657,Bruno Versavel,58.0,1967-08-27,BEL,,MALE,,,,Versavel,,,,,,9.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,2619,Hakan Şükür,54.0,1971-09-01,TUR,,MALE,FORWARD,,,Hakan Şükür,9,,,,,9.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2566,Luc Nilis,58.0,1967-05-25,BEL,,MALE,,,,,,,,,,9.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,22706,Mario Basler,56.0,1968-12-18,GER,,MALE,MIDFIELDER,,,Basler,,,,,,9.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,18895,Suat Kaya,58.0,1967-08-26,TUR,,MALE,MIDFIELDER,,,Suat Kaya,,,,,,9.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,1691,Orlando Semedo,60.0,1965-03-05,POR,,MALE,FORWARD,,,Semedo,,,,,,9.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,15008,Josep Guardiola,54.0,1971-01-18,ESP,ESP,MALE,,,,,,,,,,9.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,14416,Arif Erdem,53.0,1972-01-02,TUR,,MALE,FORWARD,,,Arif Erdem,,,,,,9.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,143,José Mari Bakero,62.0,1963-02-11,ESP,,MALE,MIDFIELDER,,,Bakero,,,,,,9.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,1221,Falko Götz,63.0,1962-03-26,GER,,MALE,,,,Götz,,,,,,9.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,11595,Antonio Goikoetxea,60.0,1965-10-21,ESP,,MALE,DEFENDER,UNKNOWN,,Goicoechea Lasa,,,,,,9.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,,,,,,,,,,,,,,,,,9.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,999,Bernd Hobsch,57.0,1968-05-07,GER,,MALE,,,,Hobsch,,,,,,8.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,7477,Rui Filipe,57.0,1968-03-08,POR,,MALE,,UNKNOWN,,Bastos,,,,,,8.0
1993,50023,MON,Monaco,Monaco,France,Francia,5439,Lilian Thuram,53.0,1972-01-01,FRA,FRA,MALE,DEFENDER,CENTRE_BACK,,Thuram,21,,,,,8.0
1993,50058,MIL,Milan,Milan,Italy,Italia,434,Mauro Tassotti,65.0,1960-01-19,ITA,,MALE,,,,,,,,,,8.0
1993,50058,MIL,Milan,Milan,Italy,Italia,421,Roberto Donadoni,62.0,1963-09-09,ITA,ITA,MALE,,,,Donadoni,,,,,,8.0
1993,50023,MON,Monaco,Monaco,France,Francia,321,Patrick Valery,56.0,1969-07-03,FRA,,MALE,,,,Valery,,,,,,8.0
1993,50058,MIL,Milan,Milan,Italy,Italia,2992,Zvonimir Boban,57.0,1968-10-08,CRO,CRO,MALE,MIDFIELDER,UNKNOWN,,Boban,,,,,,8.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,289429,Hristo Stoichkov,59.0,1966-02-08,BUL,BUL,MALE,,,,Stoichkov,,,,,,8.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,2699,Emil Kostadinov,58.0,1967-08-12,BUL,,MALE,,,,Kostadinov,,,,,,8.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,268,Oliver Reck,60.0,1965-02-27,GER,,MALE,GOALKEEPER,UNKNOWN,,Reck,,,,,,8.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,23017,Sergi Barjuán,53.0,1971-12-28,ESP,,MALE,DEFENDER,,,Sergi Berjuán,,,,,,8.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,1877892,Rune Bratseth,64.0,1961-03-19,NOR,NOR,MALE,,,,Bratseth,,,,,,8.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,18494,Ramiz Mamedov,53.0,1972-08-21,RUS,,MALE,DEFENDER,,,Mamedov,,,,,,8.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,1704,Domingos,56.0,1969-01-02,POR,,MALE,FORWARD,,,Domingos,,,,,,8.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,9265,Thorsten Legat,57.0,1968-11-07,GER,,MALE,,,,Legat,,,,,,7.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,9130,Kübilay Türkyilmaz,58.0,1967-03-04,SUI,,MALE,FORWARD,UNKNOWN,,Türkyilmaz,,,,,,7.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,6669,Erdal Keser,64.0,1961-06-20,TUR,,MALE,,,,Keser,,,,,,7.0
1993,50058,MIL,Milan,Milan,Italy,Italia,5535,Marco Simone,56.0,1969-01-07,ITA,,MALE,FORWARD,,,Simone,,,,,,7.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,,,,,,,,,,,,,,,,,7.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,4744,Andrei Piatnitsky,58.0,1967-09-27,RUS,,MALE,,,,Piatnitsky,,,,,,7.0
1993,50058,MIL,Milan,Milan,Italy,Italia,365,Dejan Savićević,59.0,1966-09-15,MNE,MNE,MALE,MIDFIELDER,UNKNOWN,,Savićević,,,,,,7.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2663,Graeme Rutjes,65.0,1960-03-26,NED,,MALE,,,,Rutjes,,,,,,7.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,260,Dieter Eilts,60.0,1964-12-13,GER,,MALE,MIDFIELDER,UNKNOWN,,Eilts,,,,,,7.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,2597,Ugur Tütüneker,62.0,1963-08-02,TUR,,MALE,,,,Tütüneker,,,,,,7.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,23020,Iván Corteguera,53.0,1971-12-16,ESP,,MALE,,,74070,Iglesias Corteguera,,,,,,7.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,22564,Filip Haagdoren,55.0,1970-06-25,BEL,,MALE,,,,Haagdoren,,,,,,7.0
1993,50058,MIL,Milan,Milan,Italy,Italia,20437,Christian Panucci,52.0,1973-04-12,ITA,,MALE,DEFENDER,UNKNOWN,,Panucci,2,,,,,7.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,142,Eusebio,61.0,1964-04-13,ESP,,MALE,,UNKNOWN,,,,,,,,7.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,11732,Reinhard Stumpf,63.0,1961-11-26,GER,,MALE,,,,Stumpf,,,,,,7.0
1993,50023,MON,Monaco,Monaco,France,Francia,11562,Gilles Grimandi,55.0,1970-11-11,FRA,,MALE,DEFENDER,,,Grimandi,,,,,,7.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,92016,Sergei Rodionov,63.0,1962-09-03,URS,,MALE,,,,Rodionov,,,,,,6.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,9036,Michel De Wolf,67.0,1958-01-19,BEL,,MALE,DEFENDER,UNKNOWN,,De Wolf,,,,,,6.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,7728,Jorge Costa,54.0,1971-10-14,POR,,MALE,DEFENDER,,,Jorge Costa,,,,,,6.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,7269,Alexandre Pomazoun,54.0,1971-10-11,UKR,,MALE,GOALKEEPER,UNKNOWN,64498,Pomazoun,,,,,,6.0
1993,50023,MON,Monaco,Monaco,France,Francia,5435,Patrick Blondeau,57.0,1968-01-27,FRA,,MALE,DEFENDER,,,Blondeau,,,,,,6.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,5394,Pär Zetterberg,55.0,1970-10-14,SWE,,MALE,MIDFIELDER,,,Zetterberg,,,,,,6.0
1993,50058,MIL,Milan,Milan,Italy,Italia,5315,Jean-Pierre Papin,62.0,1963-11-05,,,,FORWARD,,,,,,,,,6.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,4400,Folha,54.0,1971-05-21,POR,,MALE,MIDFIELDER,,,Folha,,,,,,6.0
1993,50058,MIL,Milan,Milan,Italy,Italia,423,Filippo Galli,62.0,1963-05-19,ITA,,MALE,DEFENDER,,,Galli,,,,,,6.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,274,Thomas Wolter,62.0,1963-10-04,GER,,MALE,,,,Wolter,,,,,,6.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,23018,Quique Estebaranz,60.0,1965-10-06,ESP,,MALE,FORWARD,UNKNOWN,,Estebaranz,,,,,,6.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,19637,Paulinho Santos,55.0,1970-11-21,POR,,MALE,MIDFIELDER,,,Paulinho Santos,,,,,,6.0
1993,50058,MIL,Milan,Milan,Italy,Italia,1896986,Marcel Desailly,57.0,1968-09-07,FRA,GHA,MALE,DEFENDER,CENTRE_BACK,,Desailly,,,,,,6.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,1714,Santos Andre,67.0,1957-12-24,POR,,MALE,,,,Andre,,,,,,6.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,14420,Mert Korkmaz,54.0,1971-08-16,TUR,,MALE,DEFENDER,,,Mert Korkmaz,,,,,,6.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,7826,Ljubinko Drulović,57.0,1968-09-11,SRB,,MALE,FORWARD,,,Drulović,,,,,,5.0
1993,50058,MIL,Milan,Milan,Italy,Italia,,,,,,,,,,,,,,,,,5.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,6794,Gintaras Stauce,55.0,1969-12-24,LTU,,MALE,,,61565,,,,,,,5.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,5908,José Carlos,60.0,1965-03-19,BRA,,MALE,,,,Nascimento,,,,,,5.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,5378,Philippe Albert,58.0,1967-08-10,BEL,,MALE,DEFENDER,UNKNOWN,,Albert,,,,,,5.0
1993,50023,MON,Monaco,Monaco,France,Francia,315,Luc Sonor,63.0,1962-09-15,FRA,,MALE,,,,Sonor,,,,,,5.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2652,Marc Emmers,59.0,1966-02-25,BEL,,MALE,,,,Emmers,,,,,,5.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,265,Frank Neubarth,63.0,1962-07-29,GER,,MALE,,,,Neubarth,,,,,,5.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,258,Ulrich Borowka,63.0,1962-05-19,GER,,MALE,DEFENDER,UNKNOWN,,Borowka,,,,,,5.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,,,,,,,,,,,,,,,,,5.0
1993,50058,MIL,Milan,Milan,Italy,Italia,14121,Alessandro Orlando,55.0,1970-06-01,ITA,,MALE,,,,Orlando,,,,,,5.0
1993,50023,MON,Monaco,Monaco,France,Francia,12854,Laurent Viaud,56.0,1969-10-08,FRA,,MALE,,,,Viaud,,,,,,5.0
1993,52682,MUN,Man Utd,Man Utd,England,Inglaterra,9533,Steven Bruce,64.0,1960-12-31,ENG,,MALE,DEFENDER,UNKNOWN,,Bruce,,,,,,4.0
1993,52682,MUN,Man Utd,Man Utd,England,Inglaterra,8803,Michael Phelan,63.0,1962-09-24,,,MALE,,,,Phelan,,,,,,4.0
1993,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,8480,Errol Refos,55.0,1970-03-19,NED,,MALE,,,,Refos,,,,,,4.0
1993,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,8293,Tomáš Votava,51.0,1974-02-21,CZE,,MALE,MIDFIELDER,,,Votava,,,,,,4.0
1993,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,7938,Zdenek Svoboda,53.0,1972-05-20,CZE,,MALE,,,,,,,,,,4.0
1993,52682,MUN,Man Utd,Man Utd,England,Inglaterra,7155,Lee Sharpe,54.0,1971-05-27,ENG,,MALE,MIDFIELDER,,72533,Sharpe,,,,,,4.0
