season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,attempts__attempts,attempts__attempts_on_target,attempts__attempts_off_target,attempts__attempts_blocked,attempts__matches_appearance
2005,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,56453,Haruna Babangida,43.0,1982-10-01,NGA,,MALE,FORWARD,,2600436,Babangida,40,,2.0,7.0,5.0,6.0
2005,52682,MUN,Man Utd,Man Utd,England,Inglaterra,63891,Wayne Rooney,40.0,1985-10-24,ENG,ENG,MALE,FORWARD,STRIKER,52917,Rooney,10,,2.0,6.0,2.0,4.0
2005,50064,POR,Porto,Porto,Portugal,Portugal,101677,Jorginho,48.0,1977-05-06,BRA,,MALE,FORWARD,,,Jorginho,10,,2.0,6.0,,6.0
2005,50037,BAY,Bayern München,Bayern München,Germany,Alemania,60837,Lúcio,47.0,1978-05-08,BRA,BRA,MALE,DEFENDER,UNKNOWN,75057,Lucio,2,,2.0,5.0,3.0,7.0
2005,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,74081,Zdeněk Pospěch,46.0,1978-12-14,CZE,CZE,MALE,DEFENDER,UNKNOWN,,Pospěch,3,,2.0,5.0,1.0,6.0
2005,75797,LIL,Lille,Lille,France,Francia,30946,Milenko Ačimovič,48.0,1977-02-15,SVN,SVN,MALE,MIDFIELDER,,,Ačimovič,30,,2.0,5.0,1.0,5.0
2005,50058,MIL,Milan,Milan,Italy,Italia,43819,Alberto Gilardino,43.0,1982-07-05,ITA,,MALE,FORWARD,,2604874,Gilardino,11,,2.0,5.0,,10.0
2005,50143,AJX,Ajax,Ajax,Netherlands,Holanda,60806,Steven Pienaar,43.0,1982-03-17,RSA,,MALE,,UNKNOWN,53360,,22,,2.0,5.0,,7.0
2005,51310,UDI,Udinese,Udinese,Italy,Italia,95854,David Di Michele,49.0,1976-01-06,ITA,,MALE,FORWARD,,73562,Di Michele,17,,2.0,5.0,,6.0
2005,52692,FEN,Fenerbahçe,Fenerbahçe,Türkiye,Turquía,46029,Stephen Appiah,44.0,1980-12-24,GHA,,MALE,MIDFIELDER,,,Appiah,4,,2.0,4.0,8.0,6.0
2005,50051,RMA,Real Madrid,Real Madrid,Spain,España,93649,Sergio Ramos,39.0,1986-03-30,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,52714,Sergio Ramos,4,,2.0,4.0,3.0,7.0
2005,50062,PSV,PSV,PSV,Netherlands,Holanda,26667,Jan Vennegoor of Hesselink,47.0,1978-11-07,NED,NED,MALE,FORWARD,STRIKER,,Vennegoor Of Hesselink,19,,2.0,4.0,1.0,6.0
2005,64519,PET,Petržalka,Petržalka,Slovakia,Eslovaquia,61552,Lukáš Hartig,49.0,1976-10-28,CZE,,MALE,FORWARD,UNKNOWN,,Hartig,16,,2.0,4.0,1.0,5.0
2005,50058,MIL,Milan,Milan,Italy,Italia,51474,Serginho,54.0,1971-06-27,BRA,BRA,MALE,DEFENDER,,,Serginho,27,,2.0,4.0,,11.0
2005,52914,CHE,Chelsea,Chelsea,England,Inglaterra,33820,Hernán Crespo,50.0,1975-07-05,ARG,ARG,MALE,FORWARD,,,Crespo,9,,2.0,4.0,,5.0
2005,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,95284,Miroslav Matušovič,45.0,1980-11-02,CZE,,MALE,MIDFIELDER,UNKNOWN,,Matušovič,28,,2.0,4.0,,4.0
2005,52806,ROS,Rosenborg,Rosenborg,Norway,Noruega,57731,Daniel Braaten,43.0,1982-05-25,NOR,,MALE,FORWARD,UNKNOWN,61584,Braaten,25,,2.0,3.0,2.0,6.0
2005,50037,BAY,Bayern München,Bayern München,Germany,Alemania,40809,Zé Roberto,51.0,1974-07-06,BRA,,MALE,MIDFIELDER,,,Zé Roberto,8,,2.0,3.0,1.0,8.0
2005,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,59825,Javier Portillo,43.0,1982-03-30,ESP,,MALE,FORWARD,,74912,Portillo,,,2.0,3.0,1.0,6.0
2005,51310,UDI,Udinese,Udinese,Italy,Italia,27743,Vincent Candela,52.0,1973-10-24,FRA,,MALE,DEFENDER,,84575,Candela,,,2.0,3.0,1.0,6.0
2005,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,52039,Akın Serhat,44.0,1981-06-05,TUR,,MALE,FORWARD,,52936,Serhat,24,,2.0,3.0,1.0,5.0
2005,50138,INT,Inter,Inter,Italy,Italia,48378,Santiago Solari,49.0,1976-10-07,ARG,,MALE,,,,,21,,2.0,3.0,1.0,4.0
2005,50080,BAR,Barcelona,Barcelona,Spain,España,13131,Giovanni van Bronckhorst,50.0,1975-02-05,NED,NED,MALE,,UNKNOWN,,,8,,2.0,3.0,,13.0
2005,50080,BAR,Barcelona,Barcelona,Spain,España,61530,Oleguer,45.0,1980-02-02,ESP,,MALE,DEFENDER,UNKNOWN,,Oleguer,23,,2.0,3.0,,11.0
2005,50037,BAY,Bayern München,Bayern München,Germany,Alemania,72455,Martín Demichelis,44.0,1980-12-20,ARG,ARG,MALE,,UNKNOWN,,,26,,2.0,3.0,,8.0
2005,50037,BAY,Bayern München,Bayern München,Germany,Alemania,72456,José Paolo Guerrero,41.0,1984-01-01,PER,,MALE,FORWARD,,,Guerrero,9,,2.0,3.0,,7.0
2005,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11369,Ryan Giggs,51.0,1973-11-29,WAL,WAL,MALE,,UNKNOWN,,,11,,2.0,3.0,,4.0
2005,50040,BRM,Bremen,Bremen,Germany,Alemania,53641,Christian Schulz,42.0,1983-04-01,GER,,MALE,DEFENDER,,,Schulz,20,,2.0,2.0,1.0,8.0
2006,50058,MIL,Milan,Milan,Italy,Italia,64775,Kaká,43.0,1982-04-22,BRA,,MALE,FORWARD,UNKNOWN,,Kaka',22,,28.0,16.0,11.0,13.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,63706,Cristiano Ronaldo,40.0,1985-02-05,POR,POR,MALE,FORWARD,STRIKER,2612795,Ronaldo,7,,22.0,18.0,11.0,11.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,70482,Didier Drogba,47.0,1978-03-11,CIV,CIV,MALE,FORWARD,UNKNOWN,2607184,Drogba,11,,15.0,18.0,5.0,12.0
2006,50058,MIL,Milan,Milan,Italy,Italia,24353,Filippo Inzaghi,52.0,1973-08-09,ITA,ITA,MALE,FORWARD,,,Inzaghi,9,,15.0,9.0,,10.0
2006,7889,LIV,Liverpool,Liverpool,England,Inglaterra,31484,Steven Gerrard,45.0,1980-05-30,ENG,,MALE,,,,,8,,14.0,15.0,4.0,10.0
2006,50137,ROM,Roma,Roma,Italy,Italia,15895,Francesco Totti,49.0,1976-09-27,ITA,ITA,MALE,FORWARD,STRIKER,,Totti,10,,13.0,15.0,10.0,9.0
2006,52268,VAL,Valencia,Valencia,Spain,España,66414,David Villa,43.0,1981-12-03,ESP,ESP,MALE,FORWARD,STRIKER,2607186,Villa,9,,13.0,13.0,5.0,9.0
2006,7889,LIV,Liverpool,Liverpool,England,Inglaterra,48746,Peter Crouch,44.0,1981-01-30,,,MALE,FORWARD,,53354,Crouch,25,,13.0,10.0,1.0,12.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,38901,Ruud van Nistelrooy,49.0,1976-07-01,NED,NED,MALE,,STRIKER,74069,,22,,13.0,8.0,2.0,7.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,63891,Wayne Rooney,40.0,1985-10-24,ENG,ENG,MALE,FORWARD,STRIKER,52917,Rooney,10,,12.0,15.0,9.0,12.0
2006,75797,LIL,Lille,Lille,France,Francia,72314,Peter Odemwingie,44.0,1981-07-15,NGA,,MALE,FORWARD,,2601115,Odemwingie,9,,12.0,12.0,3.0,8.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,27589,Louis Saha,47.0,1978-08-08,FRA,,MALE,FORWARD,,,Saha,8,,12.0,12.0,2.0,8.0
2006,5312,LYO,Lyon,Lyon,France,Francia,61534,Pernambucano Juninho,50.0,1975-01-30,BRA,,MALE,MIDFIELDER,,,Juninho,8,,12.0,11.0,3.0,7.0
2006,52268,VAL,Valencia,Valencia,Spain,España,150082979,Fernando Morientes,49.0,1976-04-05,ESP,,MALE,FORWARD,,,Morientes,23,,12.0,5.0,1.0,8.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,23073,Roy Makaay,50.0,1975-03-09,NED,,MALE,,,,,9,,11.0,11.0,3.0,8.0
2006,50138,INT,Inter,Inter,Italy,Italia,59217,Zlatan Ibrahimović,44.0,1981-10-03,SWE,SWE,MALE,FORWARD,STRIKER,,IBRAHIMOVIĆ,11,,11.0,7.0,,7.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,26583,Raúl González,48.0,1977-06-27,ESP,ESP,MALE,,,,,7,,11.0,5.0,1.0,7.0
2006,50050,CEL,Celtic,Celtic,Scotland,Escocia,91595,Shunsuke Nakamura,47.0,1978-06-24,JPN,,MALE,MIDFIELDER,,54189,Nakamura,25,,11.0,2.0,3.0,8.0
2006,7889,LIV,Liverpool,Liverpool,England,Inglaterra,47551,Dirk Kuyt,45.0,1980-07-22,NED,NED,MALE,MIDFIELDER,WINGER,,Kuyt,7,,10.0,10.0,6.0,11.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,53749,Ricardo Quaresma,42.0,1983-09-26,POR,POR,MALE,MIDFIELDER,WINGER,,QUARESMA,7,,10.0,9.0,2.0,8.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,51675,Claudio Pizarro,47.0,1978-10-03,PER,,MALE,FORWARD,,,Pizarro,14,,10.0,8.0,3.0,10.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,48675,Hélder Postiga,43.0,1982-08-02,POR,POR,MALE,FORWARD,STRIKER,,H. Postiga,9,,10.0,7.0,3.0,7.0
2006,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,42230,Michalis Konstantinou,47.0,1978-02-19,CYP,,MALE,FORWARD,UNKNOWN,,CONSTANTINOU,19,,10.0,6.0,,6.0
2006,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,66083,Brandão,45.0,1980-06-16,FRA,,MALE,,UNKNOWN,89703,,9,,10.0,5.0,1.0,6.0
2006,52280,ARS,Arsenal,Arsenal,England,Inglaterra,24057,Thierry Henry,48.0,1977-08-17,FRA,FRA,MALE,FORWARD,UNKNOWN,,Henry,14,,9.0,14.0,2.0,6.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,31609,Frank Lampard,47.0,1978-06-20,,,MALE,,,2607186,,18,,9.0,11.0,8.0,11.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,70524,Arouna Koné,42.0,1983-11-11,CIV,,MALE,FORWARD,STRIKER,,Kone,2,,9.0,8.0,1.0,9.0
2006,5312,LYO,Lyon,Lyon,France,Francia,52694,Tiago,44.0,1981-05-02,POR,POR,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,Tiago,5,,9.0,4.0,,8.0
2006,50065,FCSB,FCSB,FCSB,Romania,Rumanía,59304,Nicolae Dică,45.0,1980-05-09,ROU,ROU,MALE,,UNKNOWN,,,10,,9.0,2.0,4.0,6.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,67496,Bastian Schweinsteiger,41.0,1984-08-01,GER,GER,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2607180,SCHWEINSTEIGER,31,,8.0,12.0,2.0,8.0
2006,52280,ARS,Arsenal,Arsenal,England,Inglaterra,53130,Robin van Persie,42.0,1983-08-06,NED,NED,MALE,,STRIKER,,,32,,8.0,12.0,2.0,6.0
2006,75797,LIL,Lille,Lille,France,Francia,101610,Kader Keïta,44.0,1981-08-06,CIV,,MALE,FORWARD,UNKNOWN,,Keita,11,,8.0,11.0,2.0,7.0
2006,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,95899,Mohamed Tchité,41.0,1984-01-31,RWA,,MALE,FORWARD,,52883,M. Tchité,7,,8.0,9.0,1.0,6.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,61659,Ronaldinho,45.0,1980-03-21,BRA,BRA,MALE,FORWARD,,75064,Ronaldinho,80,,8.0,8.0,2.0,8.0
2006,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,41022,Rivaldo,53.0,1972-04-19,BRA,,MALE,MIDFIELDER,,50129,Rivaldo,10,,8.0,8.0,2.0,6.0
2006,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,94883,Daniel Carvalho,42.0,1983-03-01,BRA,,MALE,MIDFIELDER,UNKNOWN,,D. Carvalho,7,,8.0,7.0,5.0,6.0
2006,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,59216,Roman Pavlyuchenko,43.0,1981-12-15,RUS,RUS,MALE,FORWARD,STRIKER,2611392,Pavlyuchenko,9,,8.0,7.0,2.0,6.0
2006,5312,LYO,Lyon,Lyon,France,Francia,46895,Florent Malouda,45.0,1980-06-13,FRA,GUY,MALE,MIDFIELDER,UNKNOWN,52309,Malouda,15,,8.0,6.0,3.0,7.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,19878,Eidur Gudjohnsen,47.0,1978-09-15,ISL,ISL,MALE,,ATTACKING_MIDFIELDER,,,22,,8.0,5.0,,8.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,51643,Deco,48.0,1977-08-27,POR,BRA,MALE,MIDFIELDER,UNKNOWN,,Deco,20,,8.0,4.0,4.0,8.0
2006,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,50885,Maksim Shatskikh,47.0,1978-08-30,UZB,,MALE,FORWARD,,78025,Shatskikh,16,,8.0,4.0,,6.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,101676,Lisandro,42.0,1983-03-02,ARG,,MALE,FORWARD,UNKNOWN,,Lopez,9,,8.0,2.0,1.0,8.0
2006,50058,MIL,Milan,Milan,Italy,Italia,13127,Clarence Seedorf,49.0,1976-04-01,NED,SUR,MALE,,,,,10,,7.0,12.0,6.0,12.0
2006,52167,HSV,Hamburg,Hamburg,Germany,Alemania,105963,Boubacar Sanogo,42.0,1982-12-17,CIV,,MALE,FORWARD,,,Sanogo,18,,7.0,12.0,1.0,6.0
2006,50058,MIL,Milan,Milan,Italy,Italia,26917,Andrea Pirlo,46.0,1979-05-19,ITA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,2607186,Pirlo,21,,7.0,11.0,5.0,12.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,34908,Michael Ballack,49.0,1976-09-26,GER,GER,MALE,MIDFIELDER,UNKNOWN,,Ballack,13,,7.0,11.0,2.0,10.0
2006,75797,LIL,Lille,Lille,France,Francia,57407,Mathieu Bodmer,43.0,1982-11-22,FRA,,MALE,DEFENDER,DEFENSIVE_MIDFIELDER,2601650,Bodmer,24,,7.0,11.0,,7.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,24714,Mark van Bommel,48.0,1977-04-22,NED,NED,MALE,,UNKNOWN,,,6,,7.0,8.0,4.0,8.0
2006,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,101336,Nani,39.0,1986-11-17,POR,CPV,MALE,FORWARD,WINGER,2604478,NANI,30,,7.0,8.0,3.0,6.0
2006,52167,HSV,Hamburg,Hamburg,Germany,Alemania,59574,Piotr Trochowski,41.0,1984-03-22,GER,POL,MALE,MIDFIELDER,UNKNOWN,2600978,Trochowski,15,,7.0,6.0,4.0,6.0
2006,50040,BRM,Bremen,Bremen,Germany,Alemania,91640,Diego,40.0,1985-02-28,BRA,,MALE,MIDFIELDER,UNKNOWN,52692,Ribas Da Cunha,10,,7.0,5.0,3.0,6.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,50909,Michael Carrick,44.0,1981-07-28,,ENG,MALE,,DEFENSIVE_MIDFIELDER,,,16,,7.0,5.0,2.0,12.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,29356,Ludovic Giuly,49.0,1976-07-10,FRA,FRA,MALE,MIDFIELDER,,,Giuly,7,,7.0,5.0,1.0,8.0
2006,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,61473,Nery Castillo,41.0,1984-06-13,MEX,,MALE,MIDFIELDER,,,Castillo,77,,7.0,4.0,3.0,5.0
2006,50050,CEL,Celtic,Celtic,Scotland,Escocia,55099,Kenny Miller,45.0,1979-12-23,SCO,,MALE,FORWARD,UNKNOWN,,Miller,9,,7.0,3.0,3.0,8.0
2006,50137,ROM,Roma,Roma,Italy,Italia,52077,Mirko Vučinić,42.0,1983-10-01,MNE,,MALE,FORWARD,UNKNOWN,2606769,Vucinic,9,,7.0,2.0,1.0,6.0
2006,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,66093,Júlio César,45.0,1980-02-26,BRA,,MALE,FORWARD,,,Júlio César,10,,7.0,1.0,2.0,6.0
2006,52268,VAL,Valencia,Valencia,Spain,España,64257,David Silva,39.0,1986-01-08,ESP,ESP,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,,Silva,21,,7.0,,1.0,9.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,24271,Andriy Shevchenko,49.0,1976-09-29,UKR,UKR,MALE,FORWARD,,,Shevchenko,7,,6.0,14.0,5.0,10.0
2006,7889,LIV,Liverpool,Liverpool,England,Inglaterra,34234,John Arne Riise,45.0,1980-09-24,NOR,,MALE,DEFENDER,UNKNOWN,,Riise,6,,6.0,10.0,2.0,11.0
2006,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,63022,Ciprian Marica,40.0,1985-10-02,ROU,ROU,MALE,FORWARD,STRIKER,,Marica,8,,6.0,7.0,4.0,6.0
2006,50044,LSO,Levski Sofia,Levski Sofia,Bulgaria,Bulgaria,29440,Hristo Yovov,48.0,1977-11-04,BUL,,MALE,FORWARD,,,Yovov,10,,6.0,7.0,,6.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,48311,Michael Essien,42.0,1982-12-03,,GHA,MALE,,UNKNOWN,,,6,,6.0,6.0,3.0,10.0
2006,50137,ROM,Roma,Roma,Italy,Italia,72753,Mancini,45.0,1980-08-01,BRA,,MALE,MIDFIELDER,UNKNOWN,,Mancini,30,,6.0,6.0,2.0,7.0
2006,52167,HSV,Hamburg,Hamburg,Germany,Alemania,61616,Danijel Ljuboja,47.0,1978-09-04,SRB,,MALE,FORWARD,UNKNOWN,,Ljuboja,28,,6.0,5.0,1.0,6.0
2006,50065,FCSB,FCSB,FCSB,Romania,Rumanía,105597,Valentin Badea,43.0,1982-10-23,ROU,,MALE,FORWARD,UNKNOWN,,Badea,9,,6.0,5.0,,5.0
2006,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,49938,Ümit Karan,49.0,1976-10-01,TUR,,MALE,FORWARD,,,Ümit Karan,99,,6.0,4.0,3.0,6.0
2006,75797,LIL,Lille,Lille,France,Francia,94781,Nicolas Fauvergue,41.0,1984-10-13,FRA,,MALE,FORWARD,,2603349,Fauvergue,13,,6.0,4.0,1.0,7.0
2006,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,65439,Vladimir Bystrov,41.0,1984-01-31,RUS,RUS,MALE,MIDFIELDER,WINGER,,Bystrov,18,,6.0,4.0,1.0,6.0
2006,50058,MIL,Milan,Milan,Italy,Italia,43819,Alberto Gilardino,43.0,1982-07-05,ITA,,MALE,FORWARD,,2604874,Gilardino,11,,6.0,4.0,,9.0
2006,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,93469,Denis Boyarintsev,47.0,1978-02-06,RUS,,MALE,MIDFIELDER,,89250,Boyarintsev,7,,6.0,4.0,,4.0
2006,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,150014739,Marcus Allbäck,52.0,1973-07-05,SWE,SWE,MALE,FORWARD,UNKNOWN,52823,Allbäck,11,,6.0,3.0,,5.0
2006,50147,BEN,Benfica,Benfica,Portugal,Portugal,31345,Simão,46.0,1979-10-31,POR,POR,MALE,MIDFIELDER,UNKNOWN,54189,Simao,20,,6.0,2.0,4.0,6.0
2006,7889,LIV,Liverpool,Liverpool,England,Inglaterra,27369,Craig Bellamy,46.0,1979-07-13,WAL,,MALE,,,,,39,,6.0,2.0,1.0,10.0
2006,50138,INT,Inter,Inter,Italy,Italia,29272,Dejan Stanković,47.0,1978-09-11,SRB,SRB,MALE,,UNKNOWN,,,5,,5.0,9.0,3.0,7.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,91479,Jefferson Farfán,41.0,1984-10-26,PER,,MALE,MIDFIELDER,WINGER,53065,Farfan,8,,5.0,7.0,5.0,8.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,17387,Roberto Carlos,62.0,1963-04-10,BRA,BRA,MALE,,UNKNOWN,,,3,,5.0,7.0,3.0,8.0
2006,52167,HSV,Hamburg,Hamburg,Germany,Alemania,47516,Rafael van der Vaart,42.0,1983-02-11,NED,NED,MALE,MIDFIELDER,UNKNOWN,,Van Der Vaart,8,,5.0,7.0,2.0,3.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11369,Ryan Giggs,51.0,1973-11-29,WAL,WAL,MALE,,UNKNOWN,,,11,,5.0,7.0,1.0,8.0
2006,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,60193,Ahmed Hassan,50.0,1975-05-02,EGY,,MALE,MIDFIELDER,,,Hassan Ahmed,10,,5.0,7.0,1.0,5.0
2006,50058,MIL,Milan,Milan,Italy,Italia,72698,Ricardo Oliveira,45.0,1980-05-06,BRA,,MALE,FORWARD,,52822,Oliveira,12,,5.0,6.0,2.0,6.0
2006,50040,BRM,Bremen,Bremen,Germany,Alemania,56589,Miroslav Klose,47.0,1978-06-09,GER,POL,MALE,FORWARD,STRIKER,,Klose,11,,5.0,6.0,1.0,6.0
2006,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,70739,Matuzalém,45.0,1980-06-10,BRA,,MALE,MIDFIELDER,,,Matuzalem,11,,5.0,6.0,1.0,5.0
2006,52268,VAL,Valencia,Valencia,Spain,España,26584,Miguel Ángel Angulo,48.0,1977-06-23,ESP,,MALE,,,,,10,,5.0,5.0,5.0,8.0
2006,75797,LIL,Lille,Lille,France,Francia,96016,Yohan Cabaye,39.0,1986-01-14,FRA,,MALE,,DEFENSIVE_MIDFIELDER,50022,,29,,5.0,5.0,4.0,6.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,57134,Arjen Robben,41.0,1984-01-23,NED,NED,MALE,MIDFIELDER,UNKNOWN,50144,Robben,10,,5.0,5.0,2.0,8.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,101668,Robinho,41.0,1984-01-25,BRA,,MALE,FORWARD,WINGER,,ROBINHO,70,,5.0,5.0,,7.0
2006,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,91874,Mozart,46.0,1979-11-08,BRA,,MALE,MIDFIELDER,UNKNOWN,,Mozart,5,,5.0,5.0,,6.0
2006,52280,ARS,Arsenal,Arsenal,England,Inglaterra,33466,Tomáš Rosický,45.0,1980-10-04,CZE,,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50033,Rosický,10,,5.0,5.0,,5.0
2006,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,23623,Nikos Liberopoulos,50.0,1975-08-04,GRE,GRE,MALE,FORWARD,UNKNOWN,50129,Liberopoulos,33,,5.0,4.0,3.0,6.0
2006,52280,ARS,Arsenal,Arsenal,England,Inglaterra,70072,Cesc Fàbregas,38.0,1987-05-04,ESP,ESP,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,FÀBREGAS,4,,5.0,4.0,2.0,8.0
2006,50138,INT,Inter,Inter,Italy,Italia,33820,Hernán Crespo,50.0,1975-07-05,ARG,ARG,MALE,FORWARD,,,Crespo,9,,5.0,4.0,2.0,6.0
2006,50147,BEN,Benfica,Benfica,Portugal,Portugal,34518,Fabrizio Miccoli,46.0,1979-06-27,ITA,,MALE,FORWARD,,62171,Miccoli,10,,5.0,3.0,5.0,5.0
2006,7889,LIV,Liverpool,Liverpool,England,Inglaterra,72722,Luis García,47.0,1978-06-24,ESP,,MALE,FORWARD,UNKNOWN,,Luis García,14,,5.0,2.0,,5.0
2006,7889,LIV,Liverpool,Liverpool,England,Inglaterra,51552,Jermaine Pennant,42.0,1983-01-15,ENG,,MALE,MIDFIELDER,,,Pennant,16,,5.0,1.0,1.0,12.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,101675,Lucho González,44.0,1981-01-19,ARG,,MALE,MIDFIELDER,UNKNOWN,,Lucho,3,,5.0,1.0,1.0,8.0
2006,50137,ROM,Roma,Roma,Italy,Italia,51515,David Pizarro,46.0,1979-09-11,CHI,,MALE,MIDFIELDER,UNKNOWN,,Pizarro,7,,5.0,1.0,1.0,7.0
2006,50044,LSO,Levski Sofia,Levski Sofia,Bulgaria,Bulgaria,17585,Georgi Ivanov,49.0,1976-07-02,BUL,BUL,MALE,,,,,9,,5.0,1.0,1.0,4.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,106612,Anderson,37.0,1988-04-13,BRA,,MALE,MIDFIELDER,,,ANDERSON,8,,5.0,1.0,1.0,3.0
2006,50138,INT,Inter,Inter,Italy,Italia,40690,Julio Cruz,51.0,1974-10-10,ARG,,MALE,FORWARD,,,Cruz,74,,5.0,1.0,,4.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,74251,Andreas Ottl,40.0,1985-03-01,GER,,MALE,MIDFIELDER,,,Ottl,16,,4.0,7.0,2.0,7.0
2006,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,52321,Sabri Sarıoğlu,41.0,1984-07-26,TUR,TUR,MALE,DEFENDER,UNKNOWN,2605280,SABRİ,55,,4.0,6.0,1.0,6.0
2006,50137,ROM,Roma,Roma,Italy,Italia,101702,Rodrigo Taddei,45.0,1980-03-06,BRA,,MALE,MIDFIELDER,UNKNOWN,,Taddei,11,,4.0,5.0,3.0,8.0
2006,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,105588,Atiba Hutchinson,42.0,1983-02-08,CAN,CAN,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,,Hutchinson,13,,4.0,5.0,1.0,6.0
2006,5312,LYO,Lyon,Lyon,France,Francia,101530,Fred,42.0,1983-10-03,BRA,,MALE,FORWARD,UNKNOWN,,Fred,9,,4.0,5.0,1.0,5.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,62594,Lukas Podolski,40.0,1985-06-04,GER,POL,MALE,FORWARD,STRIKER,,Podolski,11,,4.0,4.0,2.0,7.0
2006,50058,MIL,Milan,Milan,Italy,Italia,68690,Yoann Gourcuff,39.0,1986-07-11,FRA,,MALE,MIDFIELDER,,2601308,Gourcuff,8,,4.0,4.0,1.0,8.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,150016144,Raul Meireles,42.0,1983-03-17,POR,POR,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52692,MEIRELES,14,,4.0,4.0,1.0,7.0
2006,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,42577,Michael Silberbauer,44.0,1981-07-07,DEN,,MALE,,UNKNOWN,,,6,,4.0,4.0,1.0,6.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,49151,Daniel Van Buyten,47.0,1978-02-07,BEL,BEL,MALE,DEFENDER,,,Van Buyten,5,,4.0,4.0,,10.0
