season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,distribution__passes_accuracy,distribution__passes_attempted,distribution__passes_completed,distribution__ball_possession,distribution__cross_accuracy,distribution__cross_attempted,distribution__cross_completed,distribution__free_kick,distribution__matches_appearance
2025,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,86.84,5538.0,4835.0,42.34,24.57,114.0,28.0,117.0,12.0
2025,2602798,GIR,Girona,Girona,Spain,España,86.75,3739.0,3278.0,51.63,22.91,131.0,30.0,101.0,8.0
2025,50124,ATM,Atleti,Atleti,Spain,España,86.7,5368.0,4716.0,47.5,24.7,166.0,41.0,117.0,10.0
2025,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,86.43,7122.0,6210.0,51.08,30.3,241.0,73.0,149.0,14.0
2025,7889,LIV,Liverpool,Liverpool,England,Inglaterra,86.4,5128.0,4465.0,52.0,19.76,162.0,32.0,113.0,10.0
2025,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,86.4,4740.0,4127.0,49.8,27.53,109.0,30.0,170.0,10.0
2025,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,86.25,4416.0,3824.0,56.63,25.99,177.0,46.0,115.0,8.0
2025,52683,AVL,Aston Villa,Aston Villa,England,Inglaterra,86.17,5206.0,4525.0,50.42,25.0,128.0,32.0,162.0,12.0
2025,50062,PSV,PSV,PSV,Netherlands,Holanda,86.09,6252.0,5407.0,52.0,22.23,225.0,50.0,150.0,12.0
2025,52280,ARS,Arsenal,Arsenal,England,Inglaterra,86.0,6317.0,5477.0,51.93,28.94,235.0,68.0,152.0,14.0
2025,50138,INT,Inter,Inter,Italy,Italia,85.54,7157.0,6218.0,47.27,28.72,202.0,58.0,180.0,15.0
2025,50030,SAL,Salzburg,Salzburg,Austria,Austria,85.38,3597.0,3088.0,46.63,15.18,112.0,17.0,93.0,8.0
2025,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,84.88,3685.0,3126.0,47.63,22.89,118.0,27.0,91.0,8.0
2025,75797,LIL,Lille,Lille,France,Francia,84.7,4653.0,3973.0,49.6,16.84,101.0,17.0,134.0,10.0
2025,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,83.88,3454.0,2914.0,46.75,21.69,83.0,18.0,77.0,8.0
2025,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,83.0,4720.0,3960.0,46.0,21.65,134.0,29.0,131.0,12.0
2025,52969,BOL,Bologna,Bologna,Italy,Italia,82.75,3318.0,2756.0,49.38,21.49,135.0,29.0,123.0,8.0
2025,50023,MON,Monaco,Monaco,France,Francia,82.6,4430.0,3691.0,51.1,26.67,135.0,36.0,149.0,10.0
2025,50069,ZVE,Crvena Zvezda,Crvena Zvezda,Serbia,Serbia,82.38,3035.0,2552.0,45.38,19.53,169.0,33.0,122.0,8.0
2025,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,81.5,2848.0,2325.0,43.5,20.54,112.0,23.0,98.0,8.0
2025,50147,BEN,Benfica,Benfica,Portugal,Portugal,81.34,4977.0,4098.0,44.84,31.74,167.0,53.0,125.0,12.0
2025,50164,DIN,GNK Dinamo,GNK Dinamo,Croatia,Croacia,80.5,2769.0,2244.0,40.38,26.54,98.0,26.0,98.0,8.0
2025,2601306,BRE,Brest,Brest,France,Francia,80.3,3840.0,3105.0,43.8,25.86,147.0,38.0,147.0,10.0
2025,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,79.0,2888.0,2316.0,39.25,17.57,74.0,13.0,112.0,8.0
2025,50111,SGR,Sturm Graz,Sturm Graz,Austria,Austria,78.75,2725.0,2154.0,40.25,17.9,95.0,17.0,100.0,8.0
2025,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,76.13,2550.0,1969.0,36.88,30.77,78.0,24.0,76.0,8.0
