season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,distribution__passes_accuracy,distribution__passes_attempted,distribution__passes_completed,distribution__cross_accuracy,distribution__cross_attempted,distribution__cross_completed,distribution__free_kick,distribution__matches_appearance
2023,50124,ATM,Atleti,Atleti,Spain,España,103335,Axel Witsel,36.0,1989-01-12,BEL,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,2602798,WITSEL,20,95.34,340.0,321.0,0.0,0.0,0.0,6.0,6.0
2023,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250014636,Kevin Kampl,35.0,1990-10-09,SVN,GER,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2603790,Kampl,44,95.2,181.0,171.0,0.0,0.0,0.0,4.0,5.0
2023,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250076233,Trevoh Chalobah,26.0,1999-07-05,ENG,,MALE,DEFENDER,UNKNOWN,52914,Chalobah,23,95.17,286.0,270.0,0.0,0.0,0.0,7.0,6.0
2023,1652,TOT,Tottenham,Tottenham,England,Inglaterra,250099553,Yves Bissouma,29.0,1996-08-30,MLI,CIV,MALE,MIDFIELDER,,1652,Bissouma,8,95.0,74.0,68.0,0.0,0.0,0.0,2.0,3.0
2023,52747,PSG,Paris,Paris,France,Francia,250064064,Marquinhos,31.0,1994-05-14,BRA,,MALE,DEFENDER,CENTRE_BACK,52747,MARQUINHOS,5,94.75,398.0,378.0,0.0,0.0,0.0,15.0,8.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,250105244,Aurélien Tchouaméni,25.0,2000-01-27,FRA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50051,TCHOUAMENI,14,94.6,371.0,351.0,0.0,2.0,0.0,6.0,10.0
2023,50143,AJX,Ajax,Ajax,Netherlands,Holanda,250101728,Jurriën Timber,24.0,2001-06-17,NED,,MALE,DEFENDER,FULL_BACK,52280,J.Timber,12,94.5,405.0,384.0,0.0,0.0,0.0,7.0,6.0
2023,50147,BEN,Benfica,Benfica,Portugal,Portugal,250135392,Morato,24.0,2001-06-30,BRA,,MALE,DEFENDER,CENTRE_BACK,52681,Morato,4,94.5,99.0,94.0,0.0,1.0,0.0,1.0,2.0
2023,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,250123957,José Marsà,23.0,2002-03-04,ESP,,MALE,DEFENDER,UNKNOWN,50149,José Marsà,63,94.5,29.0,27.0,0.0,0.0,0.0,1.0,2.0
2023,59045,MHA,Maccabi Haifa,Maccabi Haifa,Israel,Israel,250099183,Ofri Arad,27.0,1998-09-11,ISR,,MALE,DEFENDER,UNKNOWN,79970,Arad,15,94.5,11.0,10.0,0.0,0.0,0.0,0.0,2.0
2023,50050,CEL,Celtic,Celtic,Scotland,Escocia,250174702,Moritz Jenz,26.0,1999-04-30,GER,,MALE,DEFENDER,,50050,Jenz,6,94.34,438.0,416.0,0.0,0.0,0.0,9.0,6.0
2023,50037,BAY,Bayern München,Bayern München,Germany,Alemania,50327424,Matthijs de Ligt,26.0,1999-08-12,NED,NED,MALE,DEFENDER,CENTRE_BACK,52682,de Ligt,4,94.29,451.0,425.0,0.0,0.0,0.0,3.0,7.0
2023,52747,PSG,Paris,Paris,France,Francia,250101444,Vitinha,25.0,2000-02-13,POR,,MALE,MIDFIELDER,UNKNOWN,52747,VITINHA,17,94.25,426.0,399.0,50.0,2.0,1.0,1.0,8.0
2023,52747,PSG,Paris,Paris,France,Francia,93649,Sergio Ramos,39.0,1986-03-30,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,52714,Sergio Ramos,4,94.0,524.0,495.0,0.0,1.0,0.0,13.0,8.0
2023,50124,ATM,Atleti,Atleti,Spain,España,250100014,Felipe,36.0,1989-05-16,BRA,,MALE,DEFENDER,UNKNOWN,,Felipe,18,94.0,50.0,47.0,0.0,0.0,0.0,2.0,1.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,250065307,Jesús Vallejo,28.0,1997-01-05,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,68220,VALLEJO,18,94.0,17.0,16.0,0.0,0.0,0.0,0.0,1.0
2023,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250112220,Josip Stanišić,25.0,2000-04-02,CRO,GER,MALE,DEFENDER,UNKNOWN,50037,Stanišić,44,93.88,273.0,252.0,50.0,2.0,1.0,4.0,8.0
2023,52919,MCI,Man City,Man City,England,Inglaterra,250082664,Rodri,29.0,1996-06-22,ESP,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52919,Rodrigo,16,93.75,965.0,905.0,0.0,5.0,0.0,15.0,12.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,1900122,Nacho,35.0,1990-01-18,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,50051,NACHO,6,93.63,293.0,270.0,0.0,0.0,0.0,4.0,8.0
2023,50143,AJX,Ajax,Ajax,Netherlands,Holanda,250013855,Davy Klaassen,32.0,1993-02-21,NED,,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50143,Klaassen,18,93.6,63.0,59.0,0.0,1.0,0.0,2.0,5.0
2023,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250087118,Valeriy Bondar,26.0,1999-02-27,UKR,UKR,MALE,DEFENDER,CENTRE_BACK,52707,Bondar,5,93.5,342.0,322.0,0.0,0.0,0.0,4.0,6.0
2023,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250018116,Joël Matip,34.0,1991-08-08,CMR,GER,MALE,DEFENDER,UNKNOWN,7889,Matip,32,93.5,176.0,162.0,0.0,0.0,0.0,4.0,4.0
2023,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250058260,Lukas Klostermann,29.0,1996-06-03,GER,,MALE,DEFENDER,FULL_BACK,2603790,Klostermann,16,93.5,21.0,19.0,0.0,1.0,0.0,0.0,2.0
2023,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250136472,Wesley Fofana,24.0,2000-12-17,FRA,,MALE,DEFENDER,CENTRE_BACK,52914,Fofana,29,93.4,198.0,186.0,100.0,1.0,1.0,3.0,5.0
2023,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250067749,Jorginho,33.0,1991-12-20,ITA,ITA,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52280,Jorginho,20,93.34,361.0,340.0,50.0,2.0,1.0,11.0,6.0
2023,50143,AJX,Ajax,Ajax,Netherlands,Holanda,250117405,Francisco Conceição,22.0,2002-12-14,POR,POR,MALE,FORWARD,UNKNOWN,50139,F. Conceição,7,93.34,11.0,10.0,0.0,0.0,0.0,0.0,3.0
2023,52919,MCI,Man City,Man City,England,Inglaterra,250085369,Manuel Akanji,30.0,1995-07-19,SUI,,MALE,DEFENDER,UNKNOWN,50138,Akanji,25,93.28,782.0,731.0,0.0,1.0,0.0,10.0,11.0
2023,50138,INT,Inter,Inter,Italy,Italia,250105920,Roberto Gagliardini,31.0,1994-04-07,ITA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,Gagliardini,5,93.17,57.0,50.0,100.0,1.0,1.0,1.0,6.0
2023,52747,PSG,Paris,Paris,France,Francia,250006200,Marco Verratti,33.0,1992-11-05,ITA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52747,VERRATTI,6,93.15,685.0,641.0,0.0,1.0,0.0,42.0,7.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,103147,Toni Kroos,35.0,1990-01-04,GER,GER,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50051,KROOS,8,93.09,867.0,817.0,25.93,27.0,7.0,36.0,12.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,250112803,Ferland Mendy,30.0,1995-06-08,FRA,FRA,MALE,DEFENDER,FULL_BACK,50051,F. MENDY,23,93.0,280.0,269.0,33.34,3.0,1.0,1.0,5.0
2023,50109,LEV,Leverkusen,Leverkusen,Germany,Alemania,250118391,Edmond Tapsoba,26.0,1999-02-02,BFA,,MALE,DEFENDER,CENTRE_BACK,50109,Tapsoba,12,93.0,272.0,252.0,0.0,0.0,0.0,6.0,5.0
2023,50080,BAR,Barcelona,Barcelona,Spain,España,93148,Gerard Piqué,38.0,1987-02-02,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,50080,Piqué,3,93.0,237.0,220.0,0.0,0.0,0.0,8.0,4.0
2023,50064,POR,Porto,Porto,Portugal,Portugal,250055207,Marko Grujić,29.0,1996-04-13,SRB,,MALE,MIDFIELDER,UNKNOWN,50129,Grujić,4,93.0,142.0,130.0,0.0,2.0,0.0,4.0,4.0
2023,50136,NAP,Napoli,Napoli,Italy,Italia,250045594,Juan Jesus,34.0,1991-06-10,BRA,,MALE,DEFENDER,CENTRE_BACK,50136,Jesus,5,93.0,141.0,132.0,0.0,0.0,0.0,2.0,3.0
2023,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250063803,Lucas Hernández,29.0,1996-02-14,FRA,ESP,MALE,DEFENDER,CENTRE_BACK,52747,L.HERNANDEZ,21,93.0,124.0,115.0,0.0,0.0,0.0,0.0,2.0
2023,50080,BAR,Barcelona,Barcelona,Spain,España,250135416,Alejandro Balde,22.0,2003-10-18,ESP,,MALE,DEFENDER,UNKNOWN,50080,Balde,3,93.0,113.0,102.0,20.0,10.0,2.0,2.0,4.0
2023,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,250004106,Rasmus Falk,33.0,1992-01-15,DEN,,MALE,FORWARD,WINGER,52233,Falk,33,93.0,104.0,95.0,0.0,0.0,0.0,3.0,3.0
2023,52919,MCI,Man City,Man City,England,Inglaterra,250139207,Rico Lewis,21.0,2004-11-21,ENG,,MALE,DEFENDER,UNKNOWN,52919,Lewis,82,93.0,90.0,83.0,33.34,3.0,1.0,1.0,2.0
2023,50139,JUV,Juventus,Juventus,Italy,Italia,250113237,Nicolò Fagioli,24.0,2001-02-12,ITA,ITA,MALE,MIDFIELDER,UNKNOWN,52817,Fagioli,44,93.0,68.0,66.0,100.0,1.0,1.0,2.0,2.0
2023,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,250039911,Carlos Zeca,37.0,1988-08-31,GRE,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,ZECA,6,93.0,68.0,63.0,0.0,0.0,0.0,1.0,2.0
2023,50080,BAR,Barcelona,Barcelona,Spain,España,250129965,Marc Casadó,22.0,2003-09-14,ESP,,MALE,DEFENDER,UNKNOWN,50080,M.Casado,17,93.0,30.0,28.0,0.0,0.0,0.0,2.0,1.0
2023,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250115487,Danylo Sikan,24.0,2001-04-16,UKR,,MALE,FORWARD,STRIKER,52731,Sikan,14,93.0,27.0,25.0,0.0,1.0,0.0,0.0,4.0
2023,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250135672,Soumaïla Coulibaly,22.0,2003-10-14,FRA,,MALE,DEFENDER,UNKNOWN,2601306,COULIBALY,44,93.0,15.0,14.0,0.0,0.0,0.0,0.0,1.0
2023,50050,CEL,Celtic,Celtic,Scotland,Escocia,104231,Joe Hart,38.0,1987-04-19,,,MALE,GOALKEEPER,GOALKEEPER,50050,Hart,1,92.84,169.0,158.0,0.0,0.0,0.0,8.0,6.0
2023,50080,BAR,Barcelona,Barcelona,Spain,España,250008348,Marcos Alonso,34.0,1990-12-28,ESP,,MALE,DEFENDER,FULL_BACK,53043,MARCOS A.,20,92.8,389.0,364.0,53.34,15.0,8.0,6.0,5.0
2023,50080,BAR,Barcelona,Barcelona,Spain,España,250007631,Marc-André ter Stegen,33.0,1992-04-30,GER,,MALE,GOALKEEPER,GOALKEEPER,50080,Ter Stegen,1,92.8,156.0,145.0,0.0,0.0,0.0,11.0,5.0
2023,50064,POR,Porto,Porto,Portugal,Portugal,250003525,Iván Marcano,38.0,1987-06-23,ESP,,MALE,DEFENDER,CENTRE_BACK,,Marcano,5,92.67,181.0,168.0,0.0,0.0,0.0,7.0,3.0
2023,52919,MCI,Man City,Man City,England,Inglaterra,250101274,Sergio Gómez,25.0,2000-09-04,ESP,,MALE,DEFENDER,UNKNOWN,50123,Sergio Gómez,17,92.6,262.0,237.0,13.34,15.0,2.0,2.0,5.0
2023,52748,MAR,Marseille,Marseille,France,Francia,250106636,Samuel Gigot,32.0,1993-10-12,FRA,,MALE,DEFENDER,DEFENSIVE_MIDFIELDER,52973,Gigot,2,92.6,158.0,149.0,0.0,2.0,0.0,1.0,5.0
2023,52748,MAR,Marseille,Marseille,France,Francia,250081215,Eric Bailly,31.0,1994-04-12,CIV,,MALE,DEFENDER,CENTRE_BACK,53045,E. Bailly,30,92.4,194.0,177.0,0.0,0.0,0.0,5.0,5.0
2023,52919,MCI,Man City,Man City,England,Inglaterra,250064233,John Stones,31.0,1994-05-28,ENG,,MALE,DEFENDER,CENTRE_BACK,52919,Stones,5,92.38,391.0,364.0,75.0,4.0,3.0,5.0,8.0
2023,50147,BEN,Benfica,Benfica,Portugal,Portugal,250017040,Nicolás Otamendi,37.0,1988-02-12,ARG,,MALE,DEFENDER,UNKNOWN,50147,Otamendi,30,92.34,530.0,490.0,0.0,0.0,0.0,15.0,9.0
2023,50164,DIN,GNK Dinamo,GNK Dinamo,Croatia,Croacia,250052554,Josip Mišić,31.0,1994-06-28,CRO,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50164,Mišić,27,92.34,285.0,263.0,25.0,4.0,1.0,14.0,6.0
2023,50147,BEN,Benfica,Benfica,Portugal,Portugal,250089225,Florentino,26.0,1999-08-19,POR,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,53354,Florentino,61,92.3,537.0,496.0,0.0,1.0,0.0,5.0,10.0
2023,50124,ATM,Atleti,Atleti,Spain,España,1909917,Koke,33.0,1992-01-08,ESP,ESP,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50124,KOKE,6,92.25,228.0,210.0,0.0,2.0,0.0,5.0,4.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,250080570,Marco Asensio,29.0,1996-01-21,ESP,ESP,MALE,FORWARD,ATTACKING_MIDFIELDER,52692,M.ASENSIO,21,92.25,192.0,176.0,20.0,10.0,2.0,4.0,12.0
2023,50147,BEN,Benfica,Benfica,Portugal,Portugal,250128468,António Silva,22.0,2003-10-30,POR,POR,MALE,DEFENDER,UNKNOWN,50147,António S.,4,92.1,547.0,509.0,0.0,0.0,0.0,12.0,10.0
2023,1652,TOT,Tottenham,Tottenham,England,Inglaterra,250050416,Eric Dier,31.0,1994-01-15,ENG,,MALE,DEFENDER,DEFENSIVE_MIDFIELDER,50023,DIER,3,92.0,442.0,409.0,0.0,3.0,0.0,13.0,7.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,250028211,Antonio Rüdiger,32.0,1993-03-03,GER,GER,MALE,DEFENDER,CENTRE_BACK,50051,RÜDIGER,22,92.0,400.0,373.0,0.0,0.0,0.0,7.0,10.0
2023,52747,PSG,Paris,Paris,France,Francia,250088061,Achraf Hakimi,27.0,1998-11-04,MAR,,MALE,DEFENDER,WINGER,52747,HAKIMI,2,92.0,353.0,320.0,0.0,8.0,0.0,1.0,8.0
2023,52919,MCI,Man City,Man City,England,Inglaterra,250027046,Aymeric Laporte,31.0,1994-05-27,ESP,,MALE,DEFENDER,CENTRE_BACK,50125,Laporte,14,92.0,264.0,252.0,0.0,0.0,0.0,2.0,4.0
2023,59045,MHA,Maccabi Haifa,Maccabi Haifa,Israel,Israel,250064588,Dylan Batubinsika,29.0,1996-02-15,FRA,,MALE,DEFENDER,CENTRE_BACK,59045,Batubinsika,19,92.0,195.0,179.0,0.0,0.0,0.0,5.0,5.0
2023,52747,PSG,Paris,Paris,France,Francia,250013892,Juan Bernat,32.0,1993-03-01,ESP,,MALE,DEFENDER,FULL_BACK,87960,Juan Bernat,14,92.0,190.0,178.0,33.34,3.0,1.0,1.0,5.0
2023,50139,JUV,Juventus,Juventus,Italy,Italia,250024963,Daniele Rugani,31.0,1994-07-29,ITA,,MALE,DEFENDER,CENTRE_BACK,50139,Rugani,24,92.0,48.0,44.0,0.0,1.0,0.0,0.0,1.0
2023,50064,POR,Porto,Porto,Portugal,Portugal,250102294,André Franco,27.0,1998-04-12,POR,,MALE,MIDFIELDER,UNKNOWN,50064,A. Franco,20,92.0,12.0,11.0,0.0,6.0,0.0,0.0,1.0
2023,50030,SAL,Salzburg,Salzburg,Austria,Austria,250121492,Fernando,26.0,1999-03-01,BRA,,MALE,FORWARD,STRIKER,50030,Fernando,11,92.0,12.0,11.0,0.0,0.0,0.0,1.0,1.0
2023,50164,DIN,GNK Dinamo,GNK Dinamo,Croatia,Croacia,250100914,Josip Šutalo,25.0,2000-02-28,CRO,BIH,MALE,DEFENDER,CENTRE_BACK,50143,Šutalo,37,91.84,280.0,256.0,0.0,0.0,0.0,7.0,6.0
2023,50147,BEN,Benfica,Benfica,Portugal,Portugal,250076224,Diogo Gonçalves,28.0,1997-02-06,POR,,MALE,FORWARD,WINGER,52709,Diogo,9,91.75,14.0,13.0,50.0,2.0,1.0,0.0,4.0
2023,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250102866,Amadou Haidara,27.0,1998-01-31,MLI,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2603790,Haidara,8,91.72,187.0,175.0,0.0,0.0,0.0,0.0,7.0
2023,52714,SEV,Sevilla,Sevilla,Spain,España,1909874,Nemanja Gudelj,34.0,1991-11-16,SRB,SRB,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52714,Gudelj,6,91.67,304.0,278.0,0.0,0.0,0.0,15.0,6.0
2023,50136,NAP,Napoli,Napoli,Italy,Italia,250055982,Stanislav Lobotka,30.0,1994-11-25,SVK,SVK,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,50136,Lobotka,68,91.6,634.0,587.0,33.34,3.0,1.0,17.0,10.0
2023,1652,TOT,Tottenham,Tottenham,England,Inglaterra,250027820,Matt Doherty,33.0,1992-01-16,IRL,,MALE,DEFENDER,FULL_BACK,53357,Doherty,2,91.5,33.0,28.0,0.0,1.0,0.0,0.0,2.0
2023,50030,SAL,Salzburg,Salzburg,Austria,Austria,250117359,Sékou Koita,25.0,1999-11-28,MLI,,MALE,FORWARD,STRIKER,53055,Koita,20,91.5,7.0,6.0,0.0,0.0,0.0,0.0,2.0
2023,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250051754,Willi Orbán,33.0,1992-11-03,HUN,,MALE,DEFENDER,CENTRE_BACK,2603790,Orbán,4,91.38,510.0,466.0,0.0,1.0,0.0,18.0,8.0
2023,52748,MAR,Marseille,Marseille,France,Francia,250144222,Valentin Rongier,30.0,1994-12-07,FRA,,MALE,MIDFIELDER,UNKNOWN,52748,Rongier,21,91.17,397.0,358.0,0.0,2.0,0.0,10.0,6.0
2023,50124,ATM,Atleti,Atleti,Spain,España,250132831,Reinildo,31.0,1994-01-21,MOZ,,MALE,DEFENDER,FULL_BACK,53360,REINILDO,23,91.17,339.0,310.0,20.0,5.0,1.0,5.0,6.0
2023,52748,MAR,Marseille,Marseille,France,Francia,250090713,Amine Harit,28.0,1997-06-18,MAR,,MALE,MIDFIELDER,UNKNOWN,52748,Harit,11,91.17,202.0,180.0,27.28,11.0,3.0,5.0,6.0
2023,50136,NAP,Napoli,Napoli,Italy,Italia,250059233,Amir Rrahmani,31.0,1994-02-24,KOS,,MALE,DEFENDER,CENTRE_BACK,50136,Rrahmani,13,91.15,473.0,435.0,50.0,2.0,1.0,16.0,7.0
2023,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250041771,Leon Goretzka,30.0,1995-02-06,GER,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50037,Goretzka,8,91.12,314.0,280.0,0.0,4.0,0.0,3.0,9.0
2023,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250025886,Kalidou Koulibaly,34.0,1991-06-20,SEN,,MALE,DEFENDER,CENTRE_BACK,,Koulibaly,26,91.0,351.0,329.0,0.0,0.0,0.0,8.0,7.0
2023,7889,LIV,Liverpool,Liverpool,England,Inglaterra,1906776,Thiago Alcántara,34.0,1991-04-11,ESP,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,7889,Thiago,6,91.0,225.0,202.0,0.0,2.0,0.0,4.0,5.0
2023,52714,SEV,Sevilla,Sevilla,Spain,España,250118959,Tanguy Nianzou,23.0,2002-06-07,FRA,,MALE,DEFENDER,UNKNOWN,52714,Nianzou,14,91.0,95.0,87.0,0.0,0.0,0.0,0.0,2.0
2023,1652,TOT,Tottenham,Tottenham,England,Inglaterra,100870,Fraser Forster,37.0,1988-03-17,,,MALE,GOALKEEPER,GOALKEEPER,,Forster,20,91.0,55.0,50.0,0.0,0.0,0.0,3.0,2.0
2023,52919,MCI,Man City,Man City,England,Inglaterra,250138239,Joshua Wilson-Esbrand,22.0,2002-12-26,ENG,,MALE,DEFENDER,,52919,Wilson-Esbrand,97,91.0,30.0,26.0,100.0,1.0,1.0,0.0,2.0
2023,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250163784,Paul Wanner,19.0,2005-12-23,GER,,MALE,MIDFIELDER,UNKNOWN,50062,Wanner,10,91.0,17.0,15.0,0.0,0.0,0.0,0.0,2.0
2023,1652,TOT,Tottenham,Tottenham,England,Inglaterra,250144325,Cristian Romero,27.0,1998-04-27,ARG,ARG,MALE,DEFENDER,UNKNOWN,1652,ROMERO,17,90.86,410.0,375.0,0.0,1.0,0.0,13.0,7.0
2023,52748,MAR,Marseille,Marseille,France,Francia,250017724,Jordan Veretout,32.0,1993-03-01,FRA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,5312,Veretout,7,90.84,386.0,354.0,20.0,15.0,3.0,20.0,6.0
2023,52748,MAR,Marseille,Marseille,France,Francia,250128118,Leonardo Balerdi,26.0,1999-01-26,ARG,,MALE,DEFENDER,UNKNOWN,52748,Balerdi,5,90.84,351.0,320.0,0.0,1.0,0.0,7.0,6.0
2023,50080,BAR,Barcelona,Barcelona,Spain,España,250139255,Gavi,21.0,2004-08-05,ESP,,MALE,MIDFIELDER,UNKNOWN,50080,Gavi,6,90.8,154.0,137.0,25.0,8.0,2.0,2.0,5.0
2023,64388,PLZ,Viktoria Plzeň,Viktoria Plzeň,Czechia,Chequia,250121135,Pavel Bucha,27.0,1998-03-11,CZE,,MALE,MIDFIELDER,UNKNOWN,64388,Bucha,20,90.8,126.0,114.0,66.67,3.0,2.0,1.0,5.0
2023,50058,MIL,Milan,Milan,Italy,Italia,250122983,Pierre Kalulu,25.0,2000-06-05,FRA,,MALE,DEFENDER,FULL_BACK,50139,Kalulu,15,90.7,453.0,415.0,50.0,2.0,1.0,9.0,10.0
2023,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250124430,Jamal Musiala,22.0,2003-02-26,GER,GER,MALE,MIDFIELDER,UNKNOWN,50037,Musiala,10,90.56,233.0,205.0,50.0,2.0,1.0,0.0,9.0
2023,50139,JUV,Juventus,Juventus,Italy,Italia,250015966,Juan Cuadrado,37.0,1988-05-26,COL,,MALE,MIDFIELDER,UNKNOWN,2604002,Cuadrado,7,90.5,236.0,216.0,33.34,24.0,8.0,10.0,6.0
2023,52748,MAR,Marseille,Marseille,France,Francia,250171045,Issa Kaboré,24.0,2001-05-12,BFA,,MALE,DEFENDER,UNKNOWN,50040,Kaboré,29,90.5,43.0,40.0,0.0,5.0,0.0,0.0,4.0
2023,64388,PLZ,Viktoria Plzeň,Viktoria Plzeň,Czechia,Chequia,250034779,Jan Kopic,35.0,1990-06-04,CZE,,MALE,MIDFIELDER,WINGER,64388,Kopic,10,90.5,21.0,18.0,33.34,3.0,1.0,0.0,2.0
2023,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250070417,Joshua Kimmich,30.0,1995-02-08,GER,GER,MALE,MIDFIELDER,CENTRE_BACK,50037,Kimmich,6,90.34,667.0,605.0,29.73,37.0,11.0,34.0,9.0
2023,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250127284,Joško Gvardiol,23.0,2002-01-23,CRO,CRO,MALE,DEFENDER,CENTRE_BACK,52919,Gvardiol,24,90.34,472.0,427.0,0.0,0.0,0.0,6.0,6.0
2023,50080,BAR,Barcelona,Barcelona,Spain,España,250096309,Jules Koundé,27.0,1998-11-12,FRA,,MALE,DEFENDER,CENTRE_BACK,50080,Kounde,23,90.34,211.0,190.0,0.0,2.0,0.0,4.0,3.0
2023,50080,BAR,Barcelona,Barcelona,Spain,España,250006092,Sergi Roberto,33.0,1992-02-07,ESP,,MALE,MIDFIELDER,FULL_BACK,79946,S. Roberto,20,90.34,176.0,160.0,0.0,5.0,0.0,2.0,3.0
2023,52714,SEV,Sevilla,Sevilla,Spain,España,250128191,Marcão,29.0,1996-06-05,BRA,,MALE,DEFENDER,CENTRE_BACK,52714,Marcao,23,90.34,159.0,142.0,0.0,0.0,0.0,2.0,3.0
2023,52747,PSG,Paris,Paris,France,Francia,250058218,Renato Sanches,28.0,1997-08-18,POR,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50084,R. SANCHES,8,90.34,102.0,99.0,0.0,0.0,0.0,2.0,3.0
2023,52919,MCI,Man City,Man City,England,Inglaterra,250059115,Bernardo Silva,31.0,1994-08-10,POR,POR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52919,Bernardo,20,90.31,605.0,548.0,27.78,18.0,5.0,7.0,13.0
2023,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250079545,Dayot Upamecano,27.0,1998-10-27,FRA,,MALE,DEFENDER,CENTRE_BACK,50037,Upamecano,2,90.3,594.0,543.0,0.0,0.0,0.0,15.0,10.0
2023,50138,INT,Inter,Inter,Italy,Italia,250040564,Marcelo Brozović,33.0,1992-11-16,CRO,CRO,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,2612795,Brozović,77,90.23,413.0,379.0,30.0,10.0,3.0,23.0,9.0
2023,50080,BAR,Barcelona,Barcelona,Spain,España,250097791,Franck Kessie,28.0,1996-12-19,CIV,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50080,Kessie,19,90.17,179.0,163.0,16.67,6.0,1.0,5.0,6.0
2023,1652,TOT,Tottenham,Tottenham,England,Inglaterra,250026986,Pierre-Emile Højbjerg,30.0,1995-08-05,DEN,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52748,Hojbjerg,23,90.15,428.0,388.0,33.34,6.0,2.0,4.0,7.0
2023,50136,NAP,Napoli,Napoli,Italy,Italia,250066753,Alex Meret,28.0,1997-03-22,ITA,ITA,MALE,GOALKEEPER,GOALKEEPER,50136,Meret,1,90.1,302.0,271.0,0.0,0.0,0.0,18.0,10.0
2023,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,250121330,Matheus Reis,30.0,1995-02-18,BRA,,MALE,DEFENDER,UNKNOWN,50149,Matheus R.,2,90.0,303.0,276.0,0.0,0.0,0.0,5.0,6.0
2023,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250099867,Alisson Becker,33.0,1992-10-02,BRA,BRA,MALE,GOALKEEPER,GOALKEEPER,7889,A.Becker,1,90.0,263.0,238.0,0.0,0.0,0.0,10.0,8.0
2023,50124,ATM,Atleti,Atleti,Spain,España,1907998,Stefan Savić,34.0,1991-01-08,MNE,MNE,MALE,DEFENDER,CENTRE_BACK,52731,SAVIC,15,90.0,203.0,183.0,0.0,0.0,0.0,5.0,3.0
